id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION_HOME,FGM_HOME,FG_PCT_HOME,FG3M_HOME,FG3_PCT_HOME,FTM_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,AST_HOME,TOV_HOME,PF_HOME,PTS_HOME,TEAM_ABBREVIATION_AWAY,FGM_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3_PCT_AWAY,FTM_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,AST_AWAY,TOV_AWAY,PF_AWAY,PTS_AWAY,ratio
12926,2017-02-11,22016,UTA,35.0,0.40700000000000003,8.0,0.258,26.0,0.867,13.0,26.0,16.0,11.0,19.0,104,BOS,42.0,0.5920000000000001,13.0,0.433,15.0,0.652,3.0,34.0,20.0,16.0,24.0,112,0.4562035546001034
12939,2017-02-13,22016,UTA,28.0,0.322,4.0,0.174,12.0,0.667,12.0,37.0,14.0,11.0,11.0,72,LAC,36.0,0.444,9.0,0.36,7.0,0.636,6.0,43.0,16.0,13.0,19.0,88,0.38329412863305845
12938,2017-02-13,22016,POR,37.0,0.359,16.0,0.381,14.0,0.56,22.0,44.0,22.0,17.0,34.0,104,ATL,32.0,0.386,8.0,0.28600000000000003,37.0,0.7709999999999999,7.0,45.0,20.0,9.0,23.0,109,0.47220666670682226
12937,2017-02-13,22016,MIA,39.0,0.47,6.0,0.273,23.0,0.852,6.0,31.0,14.0,15.0,25.0,107,ORL,44.0,0.489,8.0,0.5710000000000001,20.0,0.69,15.0,37.0,18.0,14.0,22.0,116,0.45229445098692006
12936,2017-02-13,22016,BKN,38.0,0.46299999999999997,12.0,0.324,15.0,0.833,6.0,26.0,23.0,12.0,24.0,103,MEM,39.0,0.506,9.0,0.409,25.0,0.9259999999999999,5.0,36.0,25.0,12.0,16.0,112,0.4505287342374541
12935,2017-02-13,22016,PHX,40.0,0.43,8.0,0.348,20.0,0.833,13.0,30.0,14.0,19.0,25.0,108,NOP,37.0,0.474,8.0,0.28600000000000003,28.0,0.8,5.0,32.0,19.0,16.0,23.0,110,0.48912984838390894
12934,2017-02-12,22016,TOR,38.0,0.507,8.0,0.5,17.0,0.68,6.0,32.0,18.0,11.0,18.0,101,DET,36.0,0.429,8.0,0.258,22.0,0.759,11.0,30.0,12.0,7.0,18.0,102,0.49416277956912735
12930,2017-02-11,22016,OKC,40.0,0.48200000000000004,6.0,0.25,28.0,0.778,12.0,31.0,20.0,19.0,23.0,114,GSW,46.0,0.529,13.0,0.419,25.0,0.7140000000000001,10.0,30.0,28.0,12.0,22.0,130,0.42280567346042375
12932,2017-02-12,22016,SAC,35.0,0.449,11.0,0.355,24.0,0.889,8.0,38.0,23.0,20.0,18.0,105,NOP,34.0,0.415,13.0,0.419,18.0,0.857,6.0,30.0,23.0,18.0,23.0,99,0.5348066079458673
12931,2017-02-12,22016,NYK,34.0,0.5,9.0,0.643,17.0,0.81,5.0,39.0,18.0,20.0,19.0,94,SAS,33.0,0.363,6.0,0.207,18.0,0.818,21.0,25.0,17.0,11.0,16.0,90,0.5257421482561577
12929,2017-02-11,22016,CHA,37.0,0.435,13.0,0.35100000000000003,15.0,0.75,8.0,32.0,24.0,8.0,20.0,102,LAC,40.0,0.47100000000000003,14.0,0.412,13.0,0.65,10.0,40.0,26.0,14.0,21.0,107,0.47167566420150314
12928,2017-02-11,22016,DAL,45.0,0.495,17.0,0.486,5.0,0.833,12.0,39.0,32.0,14.0,17.0,112,ORL,32.0,0.39,3.0,0.13,13.0,0.722,11.0,29.0,16.0,15.0,16.0,80,0.6894264350287027
12927,2017-02-11,22016,IND,35.0,0.479,10.0,0.455,20.0,0.833,8.0,28.0,19.0,14.0,25.0,100,MIL,35.0,0.479,17.0,0.5479999999999999,29.0,0.784,8.0,29.0,28.0,7.0,18.0,116,0.4129568030382052
12940,2017-02-13,22016,IND,38.0,0.48700000000000004,9.0,0.45,21.0,0.7,6.0,31.0,21.0,11.0,23.0,106,SAS,40.0,0.46,7.0,0.467,23.0,0.852,12.0,37.0,18.0,11.0,22.0,110,0.4780671305580336
