id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION_HOME,FGM_HOME,FG_PCT_HOME,FG3M_HOME,FG3_PCT_HOME,FTM_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,AST_HOME,TOV_HOME,PF_HOME,PTS_HOME,TEAM_ABBREVIATION_AWAY,FGM_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3_PCT_AWAY,FTM_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,AST_AWAY,TOV_AWAY,PF_AWAY,PTS_AWAY,ratio
16519,2020-01-29,22019,BKN,43.0,0.506,15.0,0.385,24.0,0.8,8.0,29.0,26.0,10.0,19.0,125,DET,42.0,0.506,10.0,0.385,21.0,0.75,9.0,32.0,25.0,16.0,20.0,115,0.5492434551147036
16518,2020-01-29,22019,NYK,39.0,0.429,9.0,0.321,19.0,0.655,11.0,35.0,26.0,18.0,22.0,106,MEM,43.0,0.5,13.0,0.464,28.0,0.848,7.0,37.0,25.0,12.0,22.0,127,0.39451497265701
16517,2020-01-29,22019,SAS,46.0,0.561,8.0,0.258,27.0,0.9,4.0,31.0,23.0,9.0,27.0,127,UTA,37.0,0.44,14.0,0.368,32.0,0.696,12.0,31.0,18.0,13.0,22.0,120,0.5335415409630703
16516,2020-01-28,22019,MEM,46.0,0.561,6.0,0.333,6.0,0.429,6.0,35.0,32.0,16.0,18.0,104,DEN,32.0,0.37200000000000005,17.0,0.378,15.0,0.833,13.0,31.0,23.0,19.0,16.0,96,0.5472835914861213
16515,2020-01-28,22019,TOR,48.0,0.495,13.0,0.302,21.0,0.778,10.0,42.0,26.0,13.0,26.0,130,ATL,41.0,0.446,12.0,0.255,20.0,0.8,10.0,34.0,28.0,18.0,23.0,114,0.5771943265395763
16510,2020-01-28,22019,CLE,42.0,0.433,11.0,0.324,16.0,0.889,14.0,32.0,25.0,14.0,20.0,111,NOP,47.0,0.534,13.0,0.382,18.0,0.75,7.0,34.0,29.0,18.0,16.0,125,0.43008190743437097
16513,2020-01-28,22019,DAL,37.0,0.446,7.0,0.212,23.0,0.852,8.0,25.0,19.0,17.0,18.0,104,PHX,51.0,0.593,12.0,0.429,19.0,0.905,8.0,31.0,34.0,13.0,25.0,133,0.3582607482487086
16512,2020-01-28,22019,MIL,50.0,0.556,19.0,0.514,32.0,0.914,11.0,35.0,31.0,15.0,26.0,151,WAS,44.0,0.46799999999999997,14.0,0.438,29.0,0.853,11.0,24.0,28.0,11.0,27.0,131,0.5833973334738614
16511,2020-01-28,22019,MIA,33.0,0.371,9.0,0.243,26.0,0.8390000000000001,11.0,34.0,15.0,11.0,21.0,101,BOS,39.0,0.47,13.0,0.361,18.0,0.75,11.0,37.0,24.0,14.0,22.0,109,0.4549577254826884
16520,2020-01-29,22019,POR,46.0,0.517,13.0,0.361,20.0,0.741,10.0,40.0,24.0,19.0,20.0,125,HOU,40.0,0.426,17.0,0.362,15.0,0.833,9.0,30.0,21.0,15.0,23.0,112,0.5647005074376525
16509,2020-01-28,22019,PHI,42.0,0.512,11.0,0.344,20.0,0.769,2.0,42.0,28.0,16.0,18.0,115,GSW,37.0,0.425,15.0,0.375,15.0,0.7140000000000001,6.0,34.0,29.0,14.0,24.0,104,0.5592904076471963
16514,2020-01-28,22019,CHA,34.0,0.386,8.0,0.25,21.0,0.778,16.0,35.0,22.0,14.0,14.0,97,NYK,38.0,0.442,9.0,0.281,7.0,0.636,8.0,34.0,17.0,14.0,26.0,92,0.531315479799125
16521,2020-01-29,22019,IND,46.0,0.517,7.0,0.259,16.0,0.727,13.0,33.0,26.0,19.0,14.0,115,CHI,45.0,0.529,6.0,0.182,10.0,0.667,6.0,28.0,26.0,20.0,17.0,106,0.5481350859103206
16528,2020-01-30,22019,WAS,41.0,0.47700000000000004,14.0,0.378,25.0,0.9259999999999999,19.0,38.0,24.0,20.0,22.0,121,CHA,43.0,0.434,9.0,0.3,12.0,0.632,16.0,22.0,32.0,9.0,24.0,107,0.5723435545910961
16523,2020-01-30,22019,BOS,42.0,0.47700000000000004,15.0,0.429,20.0,0.909,14.0,37.0,27.0,23.0,24.0,119,GSW,33.0,0.429,12.0,0.308,26.0,0.867,3.0,27.0,24.0,17.0,19.0,104,0.5791576074438844
16524,2020-01-30,22019,LAC,35.0,0.38,13.0,0.419,20.0,0.8,11.0,28.0,26.0,15.0,20.0,103,SAC,44.0,0.5,21.0,0.512,15.0,0.833,11.0,36.0,27.0,12.0,21.0,124,0.3917982512549697
16525,2020-01-30,22019,CLE,42.0,0.467,13.0,0.361,12.0,0.857,15.0,37.0,23.0,23.0,21.0,109,TOR,41.0,0.488,12.0,0.375,21.0,0.75,9.0,28.0,23.0,14.0,20.0,115,0.46829393472855757
16526,2020-01-30,22019,ATL,42.0,0.483,11.0,0.314,32.0,0.865,10.0,38.0,29.0,16.0,29.0,127,PHI,38.0,0.46299999999999997,9.0,0.29,32.0,0.711,8.0,34.0,22.0,12.0,21.0,117,0.5484403812232778
16527,2020-01-30,22019,DEN,40.0,0.47100000000000003,9.0,0.333,17.0,0.81,8.0,35.0,25.0,10.0,16.0,106,UTA,36.0,0.462,17.0,0.459,11.0,0.647,5.0,30.0,24.0,16.0,17.0,100,0.5344695650912193
