id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION_HOME,FGM_HOME,FG_PCT_HOME,FG3M_HOME,FG3_PCT_HOME,FTM_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,AST_HOME,TOV_HOME,PF_HOME,PTS_HOME,TEAM_ABBREVIATION_AWAY,FGM_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3_PCT_AWAY,FTM_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,AST_AWAY,TOV_AWAY,PF_AWAY,PTS_AWAY,ratio
17595,2021-04-03,22020,MIA,44.0,0.537,15.0,0.395,12.0,0.75,4.0,33.0,35.0,11.0,20.0,115,CLE,35.0,0.473,10.0,0.32299999999999995,21.0,0.84,5.0,30.0,25.0,16.0,15.0,101,0.5763124087266
17594,2021-04-03,22020,DET,29.0,0.354,9.0,0.321,14.0,0.7,12.0,31.0,20.0,15.0,20.0,81,NYK,43.0,0.544,19.0,0.487,20.0,0.741,7.0,37.0,31.0,7.0,18.0,125,0.26342176072042417
17593,2021-04-03,22020,WAS,35.0,0.40700000000000003,5.0,0.2,12.0,0.8,9.0,35.0,12.0,14.0,21.0,87,DAL,40.0,0.444,10.0,0.333,19.0,0.792,14.0,36.0,17.0,8.0,22.0,109,0.36951634888229773
17592,2021-04-02,22020,POR,36.0,0.364,21.0,0.389,16.0,0.727,13.0,32.0,19.0,14.0,18.0,109,MIL,49.0,0.544,12.0,0.308,17.0,0.895,4.0,46.0,25.0,15.0,18.0,127,0.41042011599353745
17591,2021-04-02,22020,SAC,36.0,0.424,10.0,0.28600000000000003,12.0,0.75,6.0,32.0,24.0,15.0,16.0,94,LAL,43.0,0.473,17.0,0.515,12.0,0.6,13.0,42.0,26.0,17.0,19.0,115,0.38275273662118753
17590,2021-04-02,22020,PHX,54.0,0.6,15.0,0.455,17.0,0.81,6.0,35.0,36.0,10.0,20.0,140,OKC,35.0,0.39299999999999996,15.0,0.395,18.0,0.7829999999999999,11.0,27.0,19.0,16.0,17.0,103,0.6742311314692904
17588,2021-04-02,22020,NOP,38.0,0.43200000000000005,8.0,0.276,19.0,0.826,5.0,29.0,22.0,15.0,18.0,103,ATL,49.0,0.563,13.0,0.448,15.0,0.7140000000000001,6.0,36.0,25.0,15.0,23.0,126,0.3828000102868094
17583,2021-04-02,22020,TOR,47.0,0.534,15.0,0.429,21.0,0.84,10.0,43.0,26.0,12.0,17.0,130,GSW,26.0,0.32899999999999996,11.0,0.324,14.0,0.778,7.0,31.0,19.0,21.0,18.0,77,0.7757793973966732
17587,2021-04-02,22020,IND,38.0,0.46299999999999997,10.0,0.303,11.0,0.579,9.0,39.0,29.0,20.0,21.0,97,CHA,43.0,0.45299999999999996,8.0,0.258,20.0,0.69,11.0,33.0,27.0,10.0,16.0,114,0.40546975549066844
17584,2021-04-02,22020,BOS,46.0,0.523,17.0,0.415,9.0,0.75,11.0,39.0,35.0,15.0,22.0,118,HOU,37.0,0.43,12.0,0.333,16.0,0.615,10.0,30.0,26.0,14.0,11.0,102,0.5854863568965387
17586,2021-04-02,22020,MEM,42.0,0.442,19.0,0.487,17.0,0.68,14.0,39.0,26.0,12.0,20.0,120,MIN,38.0,0.447,12.0,0.364,20.0,0.87,5.0,34.0,21.0,11.0,20.0,108,0.562103747756204
17585,2021-04-02,22020,NYK,32.0,0.36,12.0,0.316,10.0,1.0,9.0,34.0,18.0,12.0,17.0,86,DAL,41.0,0.466,12.0,0.324,5.0,0.5,4.0,43.0,19.0,10.0,12.0,99,0.4173574195964758
17596,2021-04-03,22020,PHI,41.0,0.506,12.0,0.429,28.0,0.757,8.0,34.0,26.0,12.0,24.0,122,MIN,35.0,0.449,12.0,0.333,31.0,0.861,6.0,30.0,17.0,11.0,24.0,113,0.5452807851022848
17589,2021-04-02,22020,UTA,37.0,0.46799999999999997,13.0,0.361,26.0,0.963,6.0,37.0,16.0,11.0,18.0,113,CHI,43.0,0.483,7.0,0.25,13.0,0.765,7.0,34.0,26.0,7.0,19.0,106,0.5378172585755085
17597,2021-04-03,22020,UTA,51.0,0.5539999999999999,26.0,0.473,9.0,0.75,7.0,43.0,34.0,11.0,25.0,137,ORL,32.0,0.368,2.0,0.087,25.0,0.8059999999999999,9.0,30.0,11.0,11.0,14.0,91,0.7250433034453376
17611,2021-04-05,22020,SAS,35.0,0.42200000000000004,5.0,0.192,26.0,0.813,8.0,30.0,22.0,10.0,22.0,101,CLE,45.0,0.523,12.0,0.353,23.0,0.852,7.0,40.0,29.0,9.0,24.0,125,0.3763034860836747
17599,2021-04-03,22020,POR,51.0,0.49,20.0,0.435,11.0,0.7859999999999999,15.0,41.0,25.0,9.0,18.0,133,OKC,30.0,0.353,8.0,0.235,17.0,0.708,12.0,34.0,17.0,22.0,21.0,85,0.7428899961006654
17600,2021-04-03,22020,SAC,49.0,0.495,17.0,0.436,13.0,1.0,12.0,28.0,31.0,12.0,17.0,128,MIL,50.0,0.5379999999999999,11.0,0.355,18.0,0.9,12.0,35.0,31.0,13.0,15.0,129,0.49538921249128226
17601,2021-04-04,22020,DEN,43.0,0.489,9.0,0.31,24.0,0.774,19.0,35.0,27.0,15.0,14.0,119,ORL,42.0,0.47200000000000003,13.0,0.371,12.0,0.706,10.0,26.0,27.0,12.0,26.0,109,0.5518203039704066
17602,2021-04-04,22020,CHI,43.0,0.551,8.0,0.364,21.0,0.7,6.0,34.0,29.0,9.0,11.0,115,BKN,45.0,0.484,11.0,0.393,6.0,0.857,4.0,31.0,28.0,5.0,17.0,107,0.5426175436430805
17603,2021-04-04,22020,LAC,41.0,0.47700000000000004,14.0,0.5,8.0,0.889,13.0,37.0,23.0,20.0,25.0,104,LAL,32.0,0.4,7.0,0.304,15.0,0.75,7.0,29.0,16.0,19.0,11.0,86,0.610735127092779
17604,2021-04-04,22020,BOS,43.0,0.457,21.0,0.389,9.0,0.818,14.0,30.0,29.0,6.0,20.0,116,CHA,32.0,0.4,10.0,0.32299999999999995,12.0,0.6,9.0,33.0,23.0,17.0,15.0,86,0.6702256161315128
17605,2021-04-04,22020,PHI,37.0,0.41600000000000004,8.0,0.235,18.0,0.643,16.0,34.0,23.0,11.0,19.0,100,MEM,44.0,0.494,16.0,0.421,12.0,0.8,10.0,39.0,30.0,12.0,23.0,116,0.4129568030382052
17606,2021-04-04,22020,ATL,35.0,0.43200000000000005,12.0,0.375,35.0,0.778,10.0,39.0,19.0,15.0,19.0,117,GSW,43.0,0.467,10.0,0.25,15.0,0.7140000000000001,9.0,36.0,25.0,16.0,26.0,111,0.5311510133016447
17607,2021-04-04,22020,HOU,41.0,0.461,16.0,0.4,17.0,0.708,9.0,39.0,25.0,17.0,24.0,115,NOP,42.0,0.462,16.0,0.4320000000000001,22.0,0.629,16.0,39.0,26.0,15.0,27.0,122,0.4650469216408881
17608,2021-04-05,22020,DAL,41.0,0.451,23.0,0.469,6.0,0.75,10.0,34.0,22.0,10.0,18.0,111,UTA,37.0,0.42,12.0,0.273,17.0,0.773,14.0,34.0,20.0,9.0,18.0,103,0.5442040097827374
17609,2021-04-05,22020,BKN,42.0,0.457,10.0,0.313,20.0,0.769,11.0,34.0,27.0,10.0,14.0,114,NYK,40.0,0.465,14.0,0.483,18.0,0.818,5.0,36.0,24.0,12.0,25.0,112,0.510485461928094
17610,2021-04-05,22020,OKC,41.0,0.423,5.0,0.185,21.0,0.84,13.0,29.0,17.0,15.0,20.0,108,DET,49.0,0.516,13.0,0.464,21.0,0.875,13.0,37.0,32.0,14.0,20.0,132,0.38329412863305845
17582,2021-04-01,22020,DET,45.0,0.479,12.0,0.414,18.0,0.818,10.0,38.0,31.0,13.0,18.0,120,WAS,40.0,0.47100000000000003,5.0,0.263,6.0,0.316,4.0,36.0,25.0,15.0,21.0,91,0.6582754370400397
17612,2021-04-05,22020,MIN,38.0,0.418,12.0,0.375,28.0,0.848,15.0,36.0,22.0,14.0,16.0,116,SAC,39.0,0.44299999999999995,9.0,0.25,19.0,0.792,10.0,32.0,27.0,15.0,19.0,106,0.5532122515006213
17598,2021-04-03,22020,SAS,48.0,0.485,10.0,0.345,27.0,0.8440000000000001,18.0,28.0,22.0,18.0,21.0,133,IND,52.0,0.5529999999999999,12.0,0.414,23.0,0.885,11.0,33.0,27.0,14.0,22.0,139,0.47387985312189124
17581,2021-04-01,22020,LAC,35.0,0.41200000000000003,10.0,0.294,14.0,0.875,13.0,32.0,17.0,12.0,19.0,94,DEN,39.0,0.48100000000000004,13.0,0.52,10.0,0.7140000000000001,7.0,31.0,28.0,13.0,16.0,101,0.4575457200702117
17680,2021-04-14,22020,MIN,34.0,0.37,15.0,0.366,22.0,0.71,10.0,37.0,22.0,16.0,17.0,105,MIL,46.0,0.469,19.0,0.475,19.0,0.826,7.0,45.0,26.0,16.0,20.0,130,0.3760916502787952
17579,2021-04-01,22020,NOP,41.0,0.441,12.0,0.414,16.0,0.8420000000000001,12.0,43.0,26.0,25.0,23.0,110,ORL,45.0,0.425,5.0,0.2,20.0,0.87,12.0,36.0,20.0,11.0,20.0,115,0.4736866633049162
17550,2021-03-28,22020,CHA,34.0,0.4,13.0,0.302,16.0,0.696,16.0,36.0,16.0,21.0,23.0,97,PHX,34.0,0.354,8.0,0.2,25.0,0.862,21.0,29.0,17.0,14.0,17.0,101,0.4760756319498809
17613,2021-04-05,22020,TOR,44.0,0.46799999999999997,7.0,0.212,8.0,0.727,6.0,39.0,22.0,13.0,20.0,103,WAS,37.0,0.39399999999999996,12.0,0.343,15.0,0.833,15.0,39.0,21.0,18.0,18.0,101,0.5116159288406311
17551,2021-03-29,22020,WAS,55.0,0.556,10.0,0.526,12.0,0.667,12.0,43.0,30.0,19.0,24.0,132,IND,44.0,0.473,12.0,0.4,24.0,0.727,7.0,30.0,32.0,14.0,18.0,124,0.5369756851983235
17552,2021-03-29,22020,BKN,40.0,0.47100000000000003,10.0,0.333,22.0,0.88,7.0,43.0,31.0,16.0,18.0,112,MIN,40.0,0.38799999999999996,14.0,0.318,13.0,0.765,17.0,34.0,23.0,15.0,25.0,107,0.5270331098614532
17553,2021-03-29,22020,NYK,33.0,0.413,10.0,0.278,12.0,0.6,6.0,35.0,15.0,14.0,19.0,88,MIA,37.0,0.43,10.0,0.294,14.0,0.8240000000000001,12.0,35.0,22.0,12.0,18.0,98,0.4365723857413016
17554,2021-03-29,22020,BOS,40.0,0.43,14.0,0.326,15.0,0.789,12.0,34.0,21.0,14.0,25.0,109,NOP,41.0,0.5,16.0,0.516,17.0,0.5670000000000001,8.0,39.0,30.0,15.0,21.0,115,0.46829393472855757
17555,2021-03-29,22020,OKC,38.0,0.469,9.0,0.34600000000000003,21.0,0.636,10.0,37.0,17.0,16.0,14.0,106,DAL,51.0,0.531,16.0,0.364,9.0,0.6920000000000001,8.0,35.0,30.0,9.0,21.0,127,0.39451497265701
17556,2021-03-29,22020,SAS,47.0,0.505,10.0,0.37,11.0,0.7859999999999999,12.0,29.0,24.0,11.0,18.0,115,SAC,47.0,0.56,18.0,0.5,20.0,0.8,4.0,33.0,29.0,7.0,15.0,132,0.4190312638864824
17557,2021-03-29,22020,LAC,51.0,0.537,19.0,0.5589999999999999,8.0,0.8,13.0,33.0,25.0,14.0,15.0,129,MIL,38.0,0.469,11.0,0.3670000000000001,18.0,0.857,5.0,27.0,18.0,12.0,14.0,105,0.6196043817155384
17558,2021-03-29,22020,GSW,46.0,0.5,16.0,0.421,8.0,0.889,10.0,29.0,28.0,15.0,14.0,116,CHI,44.0,0.524,6.0,0.25,8.0,0.727,8.0,31.0,33.0,20.0,18.0,102,0.5756211591043957
17559,2021-03-29,22020,UTA,38.0,0.46299999999999997,19.0,0.463,19.0,0.826,9.0,46.0,29.0,12.0,14.0,114,CLE,29.0,0.349,7.0,0.206,10.0,0.625,6.0,34.0,17.0,10.0,18.0,75,0.7295505576323126
17560,2021-03-29,22020,HOU,40.0,0.426,11.0,0.262,19.0,0.8640000000000001,10.0,32.0,28.0,12.0,18.0,110,MEM,46.0,0.541,11.0,0.355,17.0,0.708,7.0,40.0,31.0,16.0,18.0,120,0.4486276827489826
17561,2021-03-29,22020,DET,38.0,0.507,15.0,0.5,27.0,0.794,9.0,34.0,26.0,19.0,24.0,118,TOR,35.0,0.40700000000000003,11.0,0.306,23.0,0.821,11.0,28.0,21.0,13.0,25.0,104,0.5742753303613328
17562,2021-03-30,22020,WAS,41.0,0.41,10.0,0.27,12.0,0.8,15.0,36.0,22.0,13.0,19.0,104,CHA,42.0,0.467,14.0,0.412,16.0,0.8420000000000001,9.0,41.0,24.0,14.0,17.0,114,0.44581762049316503
17580,2021-04-01,22020,SAS,49.0,0.445,13.0,0.325,18.0,0.75,11.0,35.0,25.0,6.0,22.0,129,ATL,50.0,0.5,13.0,0.542,21.0,0.8079999999999999,10.0,47.0,28.0,12.0,22.0,134,0.4774840065684562
17563,2021-03-30,22020,DEN,39.0,0.48100000000000004,12.0,0.387,14.0,0.8240000000000001,9.0,42.0,26.0,20.0,16.0,104,PHI,35.0,0.42700000000000005,11.0,0.314,14.0,0.9329999999999999,5.0,29.0,18.0,12.0,18.0,95,0.5534248308519908
17565,2021-03-30,22020,PHX,45.0,0.511,12.0,0.375,15.0,0.833,11.0,38.0,27.0,14.0,14.0,117,ATL,41.0,0.48200000000000004,13.0,0.406,15.0,0.7140000000000001,6.0,30.0,30.0,7.0,17.0,110,0.5364884571909746
17566,2021-03-31,22020,IND,34.0,0.4,11.0,0.297,8.0,0.667,11.0,37.0,23.0,15.0,23.0,87,MIA,32.0,0.41,10.0,0.313,18.0,0.643,8.0,34.0,22.0,12.0,14.0,92,0.4669391367991081
17567,2021-03-31,22020,BKN,44.0,0.489,13.0,0.361,19.0,1.0,12.0,33.0,25.0,12.0,21.0,120,HOU,39.0,0.5,13.0,0.325,17.0,0.708,6.0,25.0,22.0,13.0,21.0,108,0.562103747756204
17568,2021-03-31,22020,DET,40.0,0.465,9.0,0.333,12.0,0.706,5.0,31.0,29.0,17.0,26.0,101,POR,42.0,0.512,16.0,0.5329999999999999,24.0,0.9229999999999999,6.0,37.0,27.0,13.0,20.0,124,0.38078168714782906
17569,2021-03-31,22020,BOS,39.0,0.415,11.0,0.234,19.0,0.826,8.0,28.0,20.0,9.0,19.0,108,DAL,38.0,0.494,19.0,0.487,18.0,0.72,4.0,39.0,20.0,20.0,18.0,113,0.4732111468220131
17570,2021-03-31,22020,MEM,42.0,0.467,5.0,0.278,18.0,0.7829999999999999,11.0,35.0,23.0,11.0,20.0,107,UTA,38.0,0.42700000000000005,16.0,0.327,19.0,0.76,11.0,35.0,20.0,15.0,21.0,111,0.47826814018824043
17571,2021-03-31,22020,OKC,39.0,0.45299999999999996,14.0,0.424,21.0,0.75,19.0,45.0,19.0,20.0,16.0,113,TOR,35.0,0.389,16.0,0.348,17.0,0.85,7.0,28.0,21.0,7.0,25.0,103,0.5546807860400528
17572,2021-03-31,22020,SAS,43.0,0.467,10.0,0.385,24.0,0.706,14.0,40.0,24.0,11.0,17.0,120,SAC,39.0,0.424,11.0,0.314,17.0,0.895,11.0,32.0,22.0,12.0,20.0,106,0.5729762848170437
17573,2021-03-31,22020,PHX,46.0,0.568,11.0,0.44,18.0,0.75,4.0,28.0,29.0,10.0,21.0,121,CHI,43.0,0.434,11.0,0.333,19.0,0.905,18.0,32.0,27.0,10.0,20.0,116,0.5249828882534638
17574,2021-03-31,22020,LAL,35.0,0.402,10.0,0.278,17.0,0.773,11.0,29.0,22.0,22.0,22.0,97,MIL,42.0,0.532,14.0,0.5379999999999999,14.0,0.778,7.0,35.0,23.0,22.0,17.0,112,0.4156206725293718
17575,2021-03-31,22020,MIN,36.0,0.414,14.0,0.35,16.0,0.8420000000000001,9.0,31.0,25.0,13.0,14.0,102,NYK,39.0,0.47600000000000003,11.0,0.478,12.0,0.706,7.0,34.0,20.0,17.0,18.0,101,0.5058372204308725
17576,2021-04-01,22020,CLE,34.0,0.425,10.0,0.28600000000000003,16.0,0.762,4.0,36.0,26.0,18.0,24.0,94,PHI,40.0,0.43,15.0,0.405,19.0,0.76,12.0,43.0,27.0,10.0,19.0,114,0.3876546182096381
17577,2021-04-01,22020,BKN,44.0,0.484,20.0,0.444,3.0,0.75,13.0,43.0,34.0,15.0,18.0,111,CHA,30.0,0.349,13.0,0.342,16.0,0.8420000000000001,11.0,32.0,22.0,12.0,9.0,89,0.6279701127003703
17578,2021-04-01,22020,MIA,39.0,0.47600000000000003,13.0,0.333,25.0,0.833,5.0,32.0,30.0,12.0,22.0,116,GSW,36.0,0.439,15.0,0.405,22.0,0.88,12.0,34.0,23.0,20.0,26.0,109,0.5368118386603945
17564,2021-03-30,22020,LAC,37.0,0.41600000000000004,12.0,0.324,10.0,1.0,12.0,36.0,25.0,17.0,21.0,96,ORL,38.0,0.413,5.0,0.294,22.0,0.88,15.0,35.0,23.0,9.0,13.0,103,0.458395796273042
17614,2021-04-05,22020,HOU,43.0,0.544,17.0,0.515,27.0,0.818,5.0,33.0,28.0,18.0,25.0,130,PHX,44.0,0.512,18.0,0.486,27.0,0.871,6.0,31.0,29.0,11.0,22.0,133,0.48648559587867096
17678,2021-04-13,22020,PHX,38.0,0.46299999999999997,13.0,0.31,17.0,0.9440000000000001,9.0,39.0,28.0,21.0,18.0,106,MIA,31.0,0.37799999999999995,9.0,0.205,15.0,0.789,8.0,28.0,24.0,18.0,20.0,86,0.6214124224009461
17616,2021-04-06,22020,ATL,44.0,0.5,20.0,0.645,15.0,0.682,10.0,32.0,24.0,11.0,23.0,123,NOP,37.0,0.40700000000000003,12.0,0.316,21.0,0.75,16.0,33.0,24.0,14.0,15.0,107,0.5818256993852524
17651,2021-04-10,22020,UTA,40.0,0.455,18.0,0.36,30.0,0.857,11.0,41.0,22.0,10.0,17.0,128,SAC,42.0,0.47700000000000004,14.0,0.333,14.0,0.636,4.0,34.0,23.0,10.0,23.0,112,0.5784635778521735
17652,2021-04-10,22020,PHX,55.0,0.514,17.0,0.395,7.0,1.0,5.0,40.0,36.0,3.0,18.0,134,WAS,39.0,0.46399999999999997,9.0,0.36,19.0,0.679,7.0,42.0,27.0,16.0,12.0,106,0.6354175632351137
17653,2021-04-10,22020,POR,43.0,0.478,13.0,0.448,19.0,0.792,14.0,35.0,18.0,16.0,20.0,118,DET,37.0,0.446,9.0,0.34600000000000003,20.0,0.7140000000000001,9.0,29.0,25.0,12.0,23.0,103,0.5798639349479162
