id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION_HOME,FGM_HOME,FG_PCT_HOME,FG3M_HOME,FG3_PCT_HOME,FTM_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,AST_HOME,TOV_HOME,PF_HOME,PTS_HOME,TEAM_ABBREVIATION_AWAY,FGM_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3_PCT_AWAY,FTM_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,AST_AWAY,TOV_AWAY,PF_AWAY,PTS_AWAY,ratio
14268,2018-02-28,22017,ATL,38.0,0.43700000000000006,9.0,0.31,22.0,0.815,15.0,34.0,21.0,21.0,23.0,107,IND,38.0,0.42200000000000004,11.0,0.344,15.0,0.75,11.0,32.0,21.0,24.0,20.0,102,0.5283243357984968
14267,2018-02-28,22017,DAL,44.0,0.484,13.0,0.361,9.0,0.6,8.0,28.0,30.0,17.0,22.0,110,OKC,42.0,0.452,10.0,0.278,17.0,0.895,19.0,37.0,19.0,22.0,24.0,111,0.49463817799895826
14266,2018-02-28,22017,DET,42.0,0.442,9.0,0.31,17.0,0.773,22.0,35.0,26.0,11.0,20.0,110,MIL,28.0,0.384,8.0,0.333,23.0,0.821,6.0,29.0,16.0,13.0,20.0,87,0.635511740935857
14265,2018-02-28,22017,ORL,39.0,0.47600000000000003,13.0,0.433,13.0,0.565,8.0,34.0,27.0,13.0,19.0,104,TOR,45.0,0.542,12.0,0.4,15.0,0.625,7.0,35.0,33.0,12.0,22.0,117,0.4306632083470305
14264,2018-02-28,22017,LAC,36.0,0.456,7.0,0.304,13.0,0.684,4.0,35.0,17.0,18.0,19.0,92,HOU,36.0,0.424,13.0,0.302,20.0,0.833,10.0,31.0,21.0,10.0,21.0,105,0.4223223565555404
14263,2018-02-28,22017,BOS,54.0,0.621,12.0,0.6,14.0,0.9329999999999999,4.0,43.0,31.0,11.0,20.0,134,CHA,42.0,0.462,9.0,0.333,13.0,0.591,9.0,24.0,24.0,7.0,17.0,106,0.6354175632351137
14262,2018-02-28,22017,SAS,48.0,0.485,9.0,0.34600000000000003,11.0,0.7859999999999999,13.0,34.0,23.0,11.0,15.0,116,NOP,50.0,0.505,9.0,0.34600000000000003,12.0,0.8,12.0,31.0,26.0,12.0,17.0,121,0.47501711174653616
14261,2018-02-27,22017,CHA,44.0,0.537,15.0,0.429,15.0,0.7140000000000001,6.0,29.0,28.0,14.0,14.0,118,CHI,39.0,0.48100000000000004,9.0,0.375,16.0,0.762,11.0,33.0,26.0,21.0,23.0,103,0.5798639349479162
14260,2018-02-27,22017,DEN,43.0,0.494,10.0,0.32299999999999995,24.0,0.8,11.0,30.0,27.0,20.0,27.0,120,LAC,46.0,0.517,7.0,0.269,23.0,0.742,13.0,30.0,26.0,19.0,25.0,122,0.49020764087175284
14259,2018-02-27,22017,MIL,35.0,0.455,10.0,0.385,24.0,0.857,8.0,32.0,20.0,17.0,20.0,104,WAS,42.0,0.47700000000000004,7.0,0.35,16.0,0.727,9.0,31.0,30.0,13.0,22.0,107,0.4831568986244857
14258,2018-02-27,22017,POR,44.0,0.524,15.0,0.441,13.0,0.765,10.0,37.0,27.0,18.0,15.0,116,SAC,39.0,0.44299999999999995,7.0,0.318,14.0,0.9329999999999999,6.0,30.0,20.0,12.0,12.0,99,0.5928053345123139
14257,2018-02-27,22017,MIA,36.0,0.439,9.0,0.333,21.0,0.75,11.0,26.0,19.0,16.0,19.0,102,PHI,35.0,0.41700000000000004,12.0,0.387,19.0,0.826,10.0,34.0,25.0,23.0,24.0,101,0.5058372204308725
14256,2018-02-27,22017,CLE,50.0,0.515,12.0,0.5,17.0,0.63,14.0,41.0,24.0,11.0,24.0,129,BKN,44.0,0.537,12.0,0.375,23.0,0.767,3.0,33.0,29.0,13.0,21.0,123,0.5281896936803203
14254,2018-02-26,22017,OKC,42.0,0.47700000000000004,11.0,0.44,17.0,0.85,14.0,36.0,24.0,20.0,13.0,112,ORL,39.0,0.46399999999999997,12.0,0.414,15.0,0.7140000000000001,8.0,27.0,23.0,16.0,19.0,105,0.5381646955190079
14235,2018-02-24,22017,NYK,45.0,0.469,6.0,0.222,16.0,0.8,13.0,36.0,20.0,14.0,22.0,112,BOS,42.0,0.452,13.0,0.394,24.0,0.857,11.0,34.0,21.0,11.0,15.0,121,0.45433231132552926
14234,2018-02-24,22017,GSW,42.0,0.47200000000000003,17.0,0.447,11.0,0.846,12.0,42.0,36.0,16.0,21.0,112,OKC,29.0,0.33,9.0,0.265,13.0,0.619,14.0,29.0,19.0,16.0,17.0,80,0.6894264350287027
14233,2018-02-24,22017,PHI,42.0,0.519,9.0,0.333,23.0,0.852,9.0,36.0,31.0,14.0,16.0,116,ORL,38.0,0.447,13.0,0.419,16.0,0.8420000000000001,6.0,27.0,27.0,13.0,20.0,105,0.5587579352373042
14212,2018-02-14,22017,MEM,44.0,0.512,14.0,0.519,12.0,0.8,6.0,35.0,29.0,12.0,25.0,114,OKC,40.0,0.494,17.0,0.459,24.0,0.6859999999999999,8.0,30.0,26.0,9.0,19.0,121,0.46475025634427913
14211,2018-02-14,22017,UTA,39.0,0.424,10.0,0.294,19.0,0.8640000000000001,14.0,40.0,22.0,9.0,17.0,107,PHX,34.0,0.43,12.0,0.414,17.0,0.708,5.0,36.0,19.0,12.0,25.0,97,0.5578742707032078
14210,2018-02-14,22017,POR,45.0,0.484,12.0,0.364,21.0,0.875,13.0,36.0,20.0,14.0,18.0,123,GSW,43.0,0.478,13.0,0.35100000000000003,18.0,0.9470000000000001,8.0,33.0,24.0,16.0,24.0,117,0.5295965343679685
14209,2018-02-14,22017,DET,35.0,0.42200000000000004,13.0,0.394,21.0,0.84,10.0,37.0,26.0,16.0,18.0,104,ATL,38.0,0.42700000000000005,6.0,0.182,16.0,0.8420000000000001,8.0,35.0,25.0,11.0,21.0,98,0.5351502980166672
14208,2018-02-14,22017,HOU,33.0,0.39799999999999996,14.0,0.28600000000000003,20.0,0.909,7.0,41.0,19.0,14.0,14.0,100,SAC,38.0,0.43700000000000006,10.0,0.313,5.0,0.625,9.0,39.0,26.0,17.0,20.0,91,0.5556475929158199
14207,2018-02-14,22017,ORL,36.0,0.419,15.0,0.405,15.0,0.882,9.0,39.0,21.0,20.0,17.0,102,CHA,38.0,0.43200000000000005,13.0,0.433,15.0,0.789,8.0,37.0,26.0,12.0,15.0,104,0.48849681429347636
14206,2018-02-14,22017,BOS,42.0,0.433,15.0,0.484,20.0,0.9520000000000001,11.0,35.0,24.0,8.0,31.0,119,LAC,44.0,0.5,11.0,0.379,30.0,0.909,7.0,36.0,26.0,9.0,21.0,129,0.45233698448318893
14205,2018-02-14,22017,BKN,35.0,0.42200000000000004,13.0,0.371,20.0,0.741,9.0,35.0,24.0,14.0,20.0,103,IND,39.0,0.433,6.0,0.4,24.0,0.857,15.0,37.0,20.0,8.0,20.0,108,0.47194367553212785
14204,2018-02-14,22017,NYK,45.0,0.46399999999999997,9.0,0.474,14.0,0.778,11.0,31.0,21.0,10.0,17.0,113,WAS,48.0,0.545,7.0,0.318,15.0,0.789,6.0,39.0,31.0,12.0,16.0,118,0.4743691287009829
14203,2018-02-14,22017,CHI,39.0,0.429,4.0,0.16699999999999998,16.0,0.8,4.0,38.0,17.0,6.0,16.0,98,TOR,48.0,0.522,14.0,0.368,12.0,0.8,5.0,45.0,38.0,8.0,22.0,122,0.37304938772787377
14202,2018-02-14,22017,PHI,39.0,0.424,9.0,0.257,17.0,0.68,23.0,37.0,25.0,19.0,23.0,104,MIA,35.0,0.455,11.0,0.407,21.0,0.7240000000000001,3.0,26.0,23.0,11.0,21.0,102,0.5115031857065236
14201,2018-02-13,22017,OKC,40.0,0.444,11.0,0.314,21.0,0.7,18.0,33.0,23.0,11.0,20.0,112,CLE,45.0,0.511,16.0,0.444,14.0,0.636,10.0,31.0,24.0,7.0,28.0,120,0.45921255941274186
14200,2018-02-13,22017,TOR,42.0,0.467,13.0,0.371,18.0,0.7829999999999999,7.0,33.0,24.0,8.0,19.0,115,MIA,42.0,0.488,12.0,0.414,16.0,0.8420000000000001,10.0,41.0,24.0,16.0,18.0,112,0.5156565846305184
14199,2018-02-13,22017,MIN,40.0,0.47600000000000003,6.0,0.261,22.0,0.9570000000000001,9.0,31.0,22.0,9.0,20.0,108,HOU,41.0,0.494,22.0,0.468,22.0,0.759,9.0,28.0,25.0,6.0,23.0,126,0.4096682185604686
14198,2018-02-13,22017,DEN,46.0,0.495,10.0,0.313,15.0,0.833,11.0,24.0,29.0,12.0,18.0,117,SAS,44.0,0.537,6.0,0.273,15.0,0.682,10.0,32.0,24.0,19.0,22.0,109,0.5418661797132553
14213,2018-02-14,22017,NOP,53.0,0.535,14.0,0.438,19.0,0.905,12.0,36.0,35.0,12.0,20.0,139,LAL,46.0,0.511,10.0,0.455,15.0,0.833,7.0,30.0,26.0,20.0,21.0,117,0.600692412802684
14214,2018-02-15,22017,MIL,49.0,0.5329999999999999,9.0,0.34600000000000003,16.0,0.727,11.0,29.0,27.0,16.0,20.0,123,DEN,47.0,0.5529999999999999,24.0,0.6,16.0,0.8,8.0,26.0,37.0,18.0,23.0,134,0.4494227223160441
14215,2018-02-15,22017,MIN,42.0,0.467,6.0,0.25,29.0,0.935,11.0,35.0,23.0,10.0,22.0,119,LAL,43.0,0.457,7.0,0.226,18.0,0.6920000000000001,11.0,35.0,19.0,13.0,26.0,111,0.5411408017352592
14216,2018-02-22,22017,GSW,47.0,0.618,14.0,0.56,26.0,0.765,3.0,29.0,31.0,15.0,24.0,134,LAC,44.0,0.5,11.0,0.344,28.0,0.8240000000000001,8.0,28.0,32.0,15.0,19.0,127,0.5317464688496925
