Unnamed: 0,id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,HOA,ENEMY,RATIO
0,0,20181016,22018,OKC,33,0.363,10,0.27,24,0.649,16,29,21,15,21,0,GSW,0.461595273
1,0,20181016,22018,PHI,34,0.391,5,0.192,14,0.609,6,41,18,16,20,0,BOS,0.407066796
2,0,20181016,22018,BOS,42,0.433,11,0.297,10,0.7140000000000001,12,43,21,15,20,1,PHI,0.5929332039999999
3,0,20181016,22018,GSW,42,0.442,7,0.269,17,0.944,17,41,28,21,29,1,OKC,0.5384047270000001
4,0,20181017,22018,TOR,45,0.489,14,0.424,12,0.6,8,35,21,10,29,1,CLE,0.5543836520000001
5,0,20181017,22018,CHA,41,0.446,16,0.421,14,0.636,9,32,21,11,19,1,MIL,0.495555643
6,0,20181017,22018,SAC,49,0.516,7,0.368,12,0.667,5,32,17,9,27,1,UTA,0.475015615
7,0,20181017,22018,IND,47,0.5660000000000001,10,0.385,7,0.5379999999999999,13,44,29,20,24,1,MEM,0.641384695
8,0,20181017,22018,DET,39,0.424,6,0.25,19,0.8640000000000001,14,32,21,17,20,1,BKN,0.514775098
9,0,20181017,22018,HOU,39,0.424,16,0.333,18,0.75,8,29,21,12,22,1,NOP,0.42228581
10,0,20181017,22018,MIN,39,0.429,6,0.316,24,0.889,14,32,20,11,27,0,SAS,0.48182419
11,0,20181017,22018,DAL,38,0.4320000000000001,10,0.303,14,0.7,10,28,28,9,16,0,PHX,0.405827686
12,0,20181017,22018,MIA,38,0.392,9,0.273,16,0.727,14,38,16,17,28,0,ORL,0.485368987
13,0,20181017,22018,ORL,39,0.415,7,0.28,19,0.613,14,37,20,12,25,1,MIA,0.5146310129999999
14,0,20181017,22018,BKN,40,0.488,5,0.185,15,0.682,5,34,28,19,23,0,DET,0.485224902
15,0,20181017,22018,MEM,25,0.298,10,0.345,23,0.821,7,21,16,10,18,0,IND,0.358615305
16,0,20181017,22018,UTA,41,0.519,13,0.481,28,0.737,5,39,21,17,19,0,SAC,0.524984385
17,0,20181017,22018,CLE,34,0.4,7,0.368,29,0.7440000000000001,14,35,17,16,25,0,TOR,0.445616348
18,0,20181017,22018,PHX,44,0.5429999999999999,19,0.5589999999999999,14,0.875,6,38,35,12,22,1,DAL,0.594172314
19,0,20181017,22018,NYK,45,0.455,12,0.364,24,0.774,10,36,21,16,23,1,ATL,0.581006404
20,0,20181017,22018,LAC,35,0.398,8,0.28600000000000003,20,0.833,9,38,21,14,32,1,DEN,0.4561820170000001
21,0,20181017,22018,NOP,52,0.531,10,0.4,17,0.773,14,40,36,12,25,0,HOU,0.57771419
22,0,20181017,22018,SAS,40,0.43,11,0.44,21,0.7240000000000001,19,33,22,12,22,1,MIN,0.51817581
23,0,20181017,22018,DEN,33,0.379,8,0.333,33,0.7859999999999999,14,42,20,11,22,0,LAC,0.543817983
24,0,20181017,22018,ATL,41,0.456,10,0.278,15,0.833,7,38,19,24,30,0,NYK,0.418993596
25,0,20181017,22018,MIL,42,0.494,14,0.412,15,0.75,11,46,26,21,25,0,CHA,0.504444357
26,0,20181018,22018,CHI,44,0.436,11,0.333,9,0.75,5,34,28,12,23,0,PHI,0.419674019
27,0,20181018,22018,LAL,45,0.484,7,0.233,22,0.759,8,38,23,15,26,0,POR,0.463611066
28,0,20181018,22018,WAS,38,0.469,7,0.269,29,0.7440000000000001,7,33,19,14,31,1,MIA,0.495555643
29,0,20181018,22018,POR,44,0.44,13,0.35100000000000003,27,0.931,14,40,21,17,26,1,LAL,0.536388934
30,1,20181019,22018,OKC,34,0.358,7,0.212,17,0.7390000000000001,15,37,18,13,29,0,LAC,0.420508744
31,1,20181018,22018,PHI,44,0.473,12,0.333,27,0.9,11,44,30,13,17,1,CHI,0.580325981
32,1,20181019,22018,BOS,40,0.404,14,0.389,7,0.7,16,33,29,16,27,0,TOR,0.444101001
33,1,20181019,22018,GSW,49,0.563,10,0.526,16,0.889,8,35,27,16,23,0,UTA,0.5040485170000001
34,1,20181019,22018,TOR,43,0.467,13,0.371,14,0.737,12,37,24,13,19,1,BOS,0.555898999
35,1,20181019,22018,CHA,43,0.467,17,0.447,17,0.85,12,43,32,16,17,0,ORL,0.6502890170000001
36,1,20181019,22018,SAC,50,0.521,10,0.4,19,0.731,9,30,24,13,26,0,NOP,0.42842799
37,1,20181019,22018,IND,38,0.4370000000000001,6,0.333,19,0.7040000000000001,9,32,14,17,25,0,MIL,0.422839378
38,1,20181020,22018,DET,41,0.406,18,0.45,18,0.7829999999999999,18,31,21,10,23,0,CHI,0.508546384
39,1,20181020,22018,HOU,44,0.458,16,0.381,20,0.667,13,41,22,18,21,0,LAL,0.53760358
40,1,20181019,22018,MIN,44,0.506,10,0.4,33,0.943,9,31,28,14,21,1,CLE,0.53146485
41,1,20181020,22018,DAL,49,0.5,17,0.34,25,0.735,15,27,29,16,28,1,MIN,0.51448971
42,1,20181018,22018,MIA,38,0.392,12,0.343,25,0.735,22,33,25,19,26,0,WAS,0.504444357
43,1,20181019,22018,ORL,36,0.383,6,0.194,10,0.7140000000000001,12,32,18,18,16,1,CHA,0.349710983
44,1,20181019,22018,BKN,37,0.493,12,0.4,21,0.875,12,43,22,22,23,1,NYK,0.509433123
45,1,20181019,22018,MEM,44,0.5429999999999999,13,0.5,30,0.698,7,34,32,17,29,1,ATL,0.556272285
46,1,20181019,22018,UTA,40,0.449,19,0.413,24,0.828,10,28,24,17,19,1,GSW,0.495951483
47,1,20181019,22018,CLE,45,0.484,8,0.348,25,0.862,13,30,26,14,24,0,MIN,0.46853515
48,1,20181020,22018,PHX,29,0.377,11,0.282,22,0.629,10,30,20,19,26,0,DEN,0.368995633
49,1,20181019,22018,NYK,39,0.402,9,0.321,18,0.9,12,24,14,3,19,0,BKN,0.490566877
