Unnamed: 0,id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,HOA,ENEMY,RATIO
0,0,20081028,22008,BOS,33,0.446,3,0.214,21,0.618,10,26,16,17,28,1,CLE,0.528548124
1,0,20081028,22008,CHI,35,0.507,5,0.417,33,0.75,14,26,27,19,18,1,MIL,0.5637778529999999
2,0,20081028,22008,CLE,29,0.426,3,0.2,24,0.727,8,33,16,22,26,0,BOS,0.471451876
3,0,20081028,22008,LAL,37,0.468,7,0.7,15,0.833,9,40,19,15,17,1,POR,0.614727855
4,0,20081028,22008,MIL,37,0.474,6,0.429,15,0.75,13,19,21,19,30,0,CHI,0.436222147
5,0,20081028,22008,POR,29,0.345,10,0.417,8,0.5710000000000001,13,31,19,14,17,0,LAL,0.385272145
6,0,20081029,22008,SAS,40,0.5,5,0.333,13,0.684,7,31,18,7,24,1,PHX,0.475139762
7,0,20081029,22008,NYK,42,0.483,9,0.36,27,0.73,14,32,27,15,28,1,MIA,0.5212669679999999
8,0,20081029,22008,NOH,41,0.5,7,0.412,19,0.7040000000000001,8,34,23,14,24,0,GSW,0.523683383
9,0,20081029,22008,DET,40,0.44,6,0.462,14,0.875,14,27,23,15,21,1,IND,0.53089828
10,0,20081029,22008,SAC,36,0.45,5,0.294,19,0.76,9,36,22,15,20,0,MIN,0.489691817
11,0,20081029,22008,DEN,36,0.468,4,0.308,18,0.643,7,28,17,13,27,0,UTA,0.479175705
12,0,20081029,22008,PHI,29,0.345,5,0.25,21,0.75,23,33,15,18,16,1,TOR,0.438778683
13,0,20081029,22008,UTA,37,0.468,2,0.25,22,0.7859999999999999,12,34,17,18,20,1,DEN,0.520824295
14,0,20081029,22008,IND,33,0.493,4,0.333,24,0.828,5,33,18,22,20,0,DET,0.46910172
15,0,20081029,22008,LAC,30,0.385,5,0.227,14,0.609,10,22,24,18,29,1,LAL,0.313146011
16,0,20081029,22008,OKC,32,0.438,1,0.16699999999999998,22,0.71,13,22,16,20,23,1,MIL,0.440750015
17,0,20081029,22008,TOR,36,0.444,10,0.625,13,0.765,10,23,24,10,23,0,PHI,0.561221317
18,0,20081029,22008,GSW,36,0.439,9,0.391,22,0.688,11,28,18,14,26,1,NOH,0.4763166170000001
19,0,20081029,22008,PHX,39,0.494,6,0.4,19,0.7040000000000001,9,30,24,10,20,0,SAS,0.5248602379999999
20,0,20081029,22008,NJN,37,0.474,6,0.316,15,0.833,5,32,22,12,23,0,WAS,0.555384615
21,0,20081029,22008,ORL,32,0.368,4,0.16,17,0.63,17,28,10,15,28,1,ATL,0.424350993
22,0,20081029,22008,MEM,31,0.383,0,0.0,9,0.6920000000000001,15,34,11,17,22,0,HOU,0.428474288
23,0,20081029,22008,WAS,30,0.37,5,0.238,20,0.667,13,28,18,15,19,1,NJN,0.444615385
24,0,20081029,22008,MIN,42,0.483,3,0.273,11,0.5,11,29,25,11,23,1,SAC,0.5103081829999999
25,0,20081029,22008,MIA,42,0.457,6,0.261,25,0.758,13,34,22,14,26,0,NYK,0.478733032
26,0,20081029,22008,HOU,28,0.368,5,0.313,21,0.84,11,33,10,13,15,1,MEM,0.571525712
27,0,20081029,22008,ATL,38,0.442,5,0.25,18,0.581,18,35,17,15,23,0,ORL,0.575649007
28,0,20081030,22008,CHA,25,0.338,3,0.25,26,0.8390000000000001,14,20,16,13,24,0,CLE,0.403765284
29,0,20081030,22008,DAL,35,0.417,4,0.25,28,0.8240000000000001,10,30,23,9,22,1,HOU,0.453372843
30,1,20081031,22008,BOS,32,0.438,2,0.25,30,0.769,9,40,15,20,27,1,CHI,0.590163934
31,1,20081031,22008,CHI,25,0.298,2,0.25,28,0.933,13,31,11,21,30,0,BOS,0.409836066
32,1,20081030,22008,CLE,35,0.486,7,0.318,19,0.655,13,33,23,15,23,1,CHA,0.596234716
33,1,20081029,22008,LAL,41,0.513,10,0.526,25,0.758,14,37,28,16,19,0,LAC,0.686853989
34,1,20081029,22008,MIL,35,0.461,7,0.389,21,0.8079999999999999,14,29,17,20,22,0,OKC,0.559249985
35,1,20081031,22008,POR,38,0.463,6,0.353,18,0.75,13,24,17,6,18,1,SAS,0.505024999
36,1,20081031,22008,SAS,38,0.5589999999999999,9,0.563,14,0.933,5,26,24,14,21,0,POR,0.494975001
37,1,20081031,22008,NYK,32,0.327,7,0.25,16,0.762,16,27,19,10,15,0,PHI,0.36
38,1,20081030,22008,NOH,37,0.474,13,0.542,21,0.75,10,23,16,13,15,0,PHX,0.5637778529999999
39,1,20081101,22008,DET,42,0.532,6,0.429,27,0.8440000000000001,16,33,24,18,24,1,WAS,0.53535393
40,1,20081031,22008,SAC,29,0.382,2,0.105,17,0.85,10,32,10,26,23,0,MIA,0.358507679
41,1,20081031,22008,DEN,38,0.447,3,0.231,34,0.85,15,45,19,18,24,0,LAC,0.546197279
42,1,20081031,22008,PHI,52,0.584,2,0.4,10,0.526,13,49,24,20,17,1,NYK,0.64
43,1,20081101,22008,UTA,43,0.489,2,0.222,13,0.591,15,28,29,5,21,1,LAC,0.6204233060000001
44,1,20081101,22008,IND,33,0.407,6,0.273,23,0.852,12,36,20,13,27,1,BOS,0.591183021
45,1,20081031,22008,LAC,37,0.381,3,0.188,26,0.765,18,32,17,14,28,1,DEN,0.453802721
46,1,20081101,22008,OKC,34,0.4,0,0.0,9,0.75,5,34,18,16,23,0,HOU,0.428086643
47,1,20081031,22008,TOR,40,0.513,6,0.5,26,0.867,6,30,24,14,18,1,GSW,0.51817581
48,1,20081031,22008,GSW,42,0.447,11,0.379,13,0.684,17,29,20,19,25,0,TOR,0.48182419
49,1,20081030,22008,PHX,37,0.544,7,0.389,14,0.667,7,31,16,24,24,1,NOH,0.436222147
50,1,20081101,22008,NJN,35,0.422,6,0.3,21,0.75,16,29,22,17,39,1,GSW,0.46045806
51,1,20081031,22008,ORL,29,0.42,10,0.345,16,0.615,6,38,16,19,24,0,MEM,0.488236922
52,1,20081031,22008,MEM,30,0.395,2,0.154,24,0.8,8,34,11,10,23,1,ORL,0.511763078
53,1,20081101,22008,WAS,41,0.519,4,0.308,23,0.92,5,19,22,8,23,0,DET,0.46464607
54,1,20081101,22008,MIN,31,0.392,1,0.083,22,0.917,10,32,15,16,20,1,DAL,0.444615385
55,1,20081031,22008,MIA,38,0.469,8,0.471,19,0.594,13,29,21,14,18,1,SAC,0.641492321
56,1,20081030,22008,HOU,38,0.481,7,0.5,29,0.906,8,37,23,11,23,0,DAL,0.546627157
57,1,20081101,22008,ATL,39,0.429,8,0.32,9,0.818,14,27,21,10,13,1,PHI,0.53819548
58,1,20081101,22008,CHA,37,0.536,5,0.5,21,0.6559999999999999,12,29,25,21,24,1,MIA,0.569184359
59,1,20081101,22008,DAL,37,0.446,5,0.313,16,0.8,7,31,18,12,20,0,MIN,0.555384615
60,2,20081101,22008,BOS,27,0.34600000000000003,4,0.2,21,0.6,17,35,15,24,25,0,IND,0.408816979
61,2,20081101,22008,CHI,32,0.381,8,0.421,24,0.8,18,33,19,14,15,1,MEM,0.5547796770000001
62,2,20081101,22008,CLE,36,0.48,9,0.409,11,0.579,7,29,21,18,24,0,NOH,0.439004149
63,2,20081101,22008,LAL,33,0.379,6,0.353,32,0.7440000000000001,15,38,18,16,25,0,DEN,0.534783684
64,2,20081101,22008,MIL,36,0.444,3,0.231,12,0.632,9,30,24,15,27,1,TOR,0.477539432
65,2,20081101,22008,POR,37,0.457,9,0.409,13,0.929,9,19,18,11,25,0,PHX,0.445971449
66,2,20081104,22008,SAS,30,0.417,7,0.35,14,0.7,8,26,12,7,12,1,DAL,0.405876895
67,2,20081102,22008,NYK,30,0.37,12,0.333,14,0.778,11,30,19,16,26,1,MIL,0.455643174
68,2,20081101,22008,NOH,36,0.474,7,0.5379999999999999,25,0.862,9,27,25,14,19,1,CLE,0.560995851
69,2,20081103,22008,DET,42,0.5,8,0.5,9,0.818,16,26,23,8,22,0,CHA,0.596898771
70,2,20081101,22008,SAC,39,0.527,5,0.333,20,0.833,6,22,21,12,24,0,ORL,0.420158416
71,2,20081101,22008,DEN,34,0.459,8,0.364,21,0.7,3,35,30,19,26,1,LAL,0.465216316
72,2,20081101,22008,PHI,35,0.412,6,0.375,12,0.857,15,33,21,18,16,0,ATL,0.46180452
73,2,20081103,22008,UTA,32,0.416,0,0.0,25,0.8059999999999999,11,33,19,10,20,0,LAC,0.597811321
74,2,20081105,22008,IND,37,0.446,9,0.36,20,0.741,8,28,16,16,23,1,PHX,0.453802721
75,2,20081101,22008,LAC,29,0.397,3,0.333,18,0.9,11,32,12,18,20,0,UTA,0.379576694
76,2,20081102,22008,OKC,37,0.42,1,0.333,13,0.65,19,31,15,13,15,1,MIN,0.517335827
77,2,20081101,22008,TOR,30,0.476,8,0.5,23,0.885,3,32,22,19,19,0,MIL,0.522460568
78,2,20081101,22008,GSW,32,0.421,7,0.368,34,0.654,14,27,18,17,21,0,NJN,0.53954194
79,2,20081101,22008,PHX,38,0.551,6,0.353,25,0.833,4,32,17,12,12,1,POR,0.554028551
80,2,20081104,22008,NJN,28,0.337,7,0.318,23,0.885,12,23,16,15,18,1,PHX,0.362691251
81,2,20081101,22008,ORL,44,0.55,8,0.364,25,0.8059999999999999,15,25,25,13,18,1,SAC,0.579841584
82,2,20081101,22008,MEM,32,0.4270000000000001,3,0.5,19,0.731,10,33,13,17,26,0,CHI,0.445220323
83,2,20081105,22008,WAS,34,0.436,2,0.111,34,0.667,14,30,19,20,27,0,MIL,0.463013699
84,2,20081102,22008,MIN,33,0.429,3,0.25,16,1.0,9,29,20,14,19,0,OKC,0.482664173
85,2,20081101,22008,MIA,32,0.444,5,0.238,18,0.667,11,16,17,11,26,0,CHA,0.430815641
86,2,20081101,22008,HOU,28,0.364,6,0.28600000000000003,27,0.871,10,39,18,17,10,1,OKC,0.571913357
87,2,20081105,22008,ATL,34,0.43,12,0.4,7,0.5379999999999999,13,32,19,14,20,0,NOH,0.548081101
88,2,20081103,22008,CHA,26,0.441,3,0.273,28,0.8,8,23,13,14,17,1,DET,0.403101229
89,2,20081103,22008,DAL,29,0.408,3,0.2,20,0.769,9,26,16,14,20,1,CLE,0.396171729
90,3,20081104,22008,BOS,40,0.519,3,0.25,20,0.741,14,32,21,17,24,0,HOU,0.519794219
91,3,20081103,22008,CHI,38,0.442,5,0.385,12,0.667,11,35,13,18,26,0,ORL,0.484130982
92,3,20081103,22008,CLE,35,0.443,5,0.35700000000000004,25,0.7809999999999999,18,34,19,11,23,0,DAL,0.603828271
93,3,20081105,22008,LAL,33,0.388,8,0.364,32,0.711,15,39,14,12,17,1,LAC,0.59199157
94,3,20081102,22008,MIL,36,0.444,4,0.364,18,0.6,10,38,21,14,15,0,NYK,0.544356826
95,3,20081105,22008,POR,32,0.438,10,0.526,22,0.815,15,20,19,16,24,0,UTA,0.464867591
96,3,20081105,22008,SAS,50,0.515,6,0.462,23,0.821,9,38,25,12,25,0,MIN,0.515744127
97,3,20081105,22008,NYK,38,0.494,12,0.462,13,0.929,9,27,21,21,15,1,CHA,0.515071952
98,3,20081105,22008,NOH,30,0.423,7,0.35,12,0.8,8,27,24,15,18,1,ATL,0.451918899
99,3,20081105,22008,DET,39,0.459,3,0.25,19,0.8640000000000001,10,33,21,7,18,0,TOR,0.5362217810000001
100,3,20081103,22008,SAC,36,0.474,4,0.267,15,0.833,7,21,25,21,25,0,PHI,0.346398394
101,3,20081105,22008,DEN,39,0.443,2,0.133,21,0.84,14,34,25,20,28,0,GSW,0.452934908
102,3,20081103,22008,PHI,45,0.5920000000000001,10,0.769,25,0.7140000000000001,11,23,24,14,19,1,SAC,0.6536016060000001
103,3,20081105,22008,UTA,39,0.527,4,0.364,21,0.955,12,26,24,16,20,1,POR,0.535132409
104,3,20081107,22008,IND,43,0.478,10,0.4,11,1.0,19,25,28,24,25,0,CLE,0.481657552
105,3,20081103,22008,LAC,29,0.403,6,0.316,9,0.45,10,28,16,19,24,1,UTA,0.402188679
106,3,20081105,22008,OKC,31,0.369,6,0.462,15,0.789,13,33,15,15,23,1,BOS,0.427755355
107,3,20081105,22008,TOR,34,0.453,6,0.4,19,0.905,6,32,18,11,15,1,DET,0.463778219
108,3,20081103,22008,GSW,33,0.344,3,0.15,10,0.7140000000000001,17,31,15,12,22,0,MEM,0.435185831
109,3,20081104,22008,PHX,43,0.632,12,0.667,16,0.696,4,36,31,20,19,0,NJN,0.637308749
110,3,20081107,22008,NJN,35,0.4270000000000001,3,0.231,30,0.833,14,36,17,8,32,1,DET,0.535132409
111,3,20081103,22008,ORL,33,0.413,9,0.333,21,0.677,16,33,16,19,19,1,CHI,0.515869018
112,3,20081103,22008,MEM,36,0.462,4,0.444,14,0.667,11,36,22,18,15,1,GSW,0.564814169
113,3,20081107,22008,WAS,46,0.517,5,0.313,11,0.579,9,41,27,12,16,1,NYK,0.472992701
114,3,20081105,22008,MIN,47,0.443,8,0.421,23,0.821,11,35,35,10,26,1,SAS,0.484255873
115,3,20081105,22008,MIA,39,0.47,6,0.3,22,0.7859999999999999,12,29,21,14,19,1,PHI,0.619917241
116,3,20081104,22008,HOU,34,0.391,7,0.292,24,0.857,15,26,19,11,24,1,BOS,0.480205781
117,3,20081107,22008,ATL,44,0.5429999999999999,12,0.6,10,0.769,7,34,34,15,23,1,TOR,0.588406925
118,3,20081105,22008,CHA,41,0.488,5,0.5,11,0.733,18,26,16,19,16,0,NYK,0.484928048
119,3,20081104,22008,DAL,43,0.531,7,0.412,5,1.0,9,36,22,7,15,0,SAS,0.594123105
120,4,20081105,22008,BOS,36,0.434,7,0.412,17,0.7390000000000001,12,37,25,14,19,0,OKC,0.572244645
121,4,20081105,22008,CHI,31,0.392,8,0.381,23,0.852,8,27,21,13,21,0,CLE,0.4303413270000001
122,4,20081105,22008,CLE,37,0.451,5,0.333,28,0.848,11,35,17,13,20,1,CHI,0.569658673
123,4,20081109,22008,LAL,42,0.532,9,0.529,18,0.7829999999999999,14,36,26,18,19,1,HOU,0.646941454
124,4,20081105,22008,MIL,45,0.495,5,0.294,17,0.654,12,33,37,19,34,1,WAS,0.536986301
125,4,20081106,22008,POR,41,0.461,6,0.333,13,0.765,16,32,25,12,26,1,HOU,0.509999
126,4,20081107,22008,SAS,32,0.376,11,0.314,8,0.615,12,32,22,14,19,1,MIA,0.412762133
127,4,20081107,22008,NYK,46,0.511,13,0.406,9,0.474,4,32,36,10,21,0,WAS,0.527007299
128,4,20081107,22008,NOH,32,0.421,11,0.393,14,0.737,11,26,21,17,27,0,CHA,0.483429966
129,4,20081107,22008,DET,28,0.373,10,0.4,30,0.769,12,32,22,10,25,0,NJN,0.464867591
130,4,20081105,22008,SAC,39,0.527,6,0.6,16,0.696,9,27,24,19,22,1,MEM,0.525624179
131,4,20081107,22008,DEN,34,0.386,3,0.25,37,0.925,14,31,19,11,17,1,DAL,0.514081714
