Unnamed: 0,id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,HOA,ENEMY,RATIO
23,0,20121102,22012,MIL,40,0.465,8,0.444,11,0.917,11,35,26,19,17,0,BOS,0.55862069
24,0,20121102,22012,CHA,31,0.365,7,0.368,21,0.875,10,31,18,11,22,1,IND,0.5055864179999999
25,0,20121102,22012,NYK,36,0.429,19,0.528,13,0.867,13,28,27,14,22,1,MIA,0.60519248
26,0,20121102,22012,MIN,32,0.368,2,0.118,26,0.722,17,36,17,11,17,1,SAC,0.569429494
27,0,20121102,22012,ATL,40,0.471,7,0.318,15,0.882,7,29,23,13,26,1,HOU,0.4668611170000001
28,0,20121102,22012,ORL,42,0.488,5,0.333,13,0.722,11,35,24,13,24,1,DEN,0.567748977
29,0,20121103,22012,BKN,37,0.457,6,0.4,27,0.73,9,32,20,17,19,1,TOR,0.533777798
30,1,20121103,22012,WAS,34,0.436,6,0.3,12,0.706,7,39,20,15,14,1,BOS,0.482862179
31,1,20121102,22012,MIA,33,0.465,7,0.35,11,0.846,7,34,18,21,18,0,NYK,0.39480752
32,1,20121102,22012,CLE,32,0.405,8,0.4,14,0.519,11,22,23,17,25,1,CHI,0.358663498
33,1,20121031,22012,LAL,36,0.5,8,0.444,26,0.813,15,30,21,25,29,0,POR,0.455046169
34,1,20121031,22012,DAL,32,0.376,11,0.5,19,0.731,8,32,20,16,32,0,UTA,0.408979403
35,1,20121102,22012,BOS,33,0.446,5,0.35700000000000004,17,0.81,6,30,22,18,18,1,MIL,0.44137931
36,1,20121102,22012,GSW,36,0.45,10,0.5,12,0.706,9,27,21,19,24,1,MEM,0.449623448
37,1,20121102,22012,MEM,35,0.455,6,0.462,28,0.8240000000000001,9,31,22,14,22,0,GSW,0.550376552
38,1,20121102,22012,NOH,37,0.457,5,0.35700000000000004,9,0.643,12,30,23,12,16,1,UTA,0.511492734
39,1,20121103,22012,TOR,37,0.451,7,0.389,19,0.76,10,27,23,14,31,0,BKN,0.466222202
40,1,20121102,22012,UTA,35,0.412,10,0.35700000000000004,6,0.5,16,28,19,15,21,0,NOH,0.488507266
41,1,20121102,22012,POR,32,0.36,9,0.34600000000000003,19,0.792,11,33,17,12,25,0,OKC,0.42964467
42,1,20121102,22012,DET,37,0.411,4,0.308,11,0.579,10,29,20,10,19,0,PHX,0.483429966
43,1,20121101,22012,SAS,35,0.443,5,0.263,11,0.688,6,33,27,13,21,1,OKC,0.511763078
44,1,20121102,22012,LAC,38,0.452,8,0.364,21,0.778,9,28,24,12,26,0,LAL,0.5498753120000001
45,1,20121102,22012,PHX,40,0.435,2,0.182,10,0.7140000000000001,15,37,15,14,20,1,DET,0.516570034
46,1,20121102,22012,CHI,44,0.638,4,0.4,23,0.767,5,36,34,17,21,0,CLE,0.641336502
47,1,20121104,22012,PHI,34,0.43,8,0.471,8,0.8,10,31,14,18,18,0,NYK,0.41369606
48,1,20121102,22012,DEN,32,0.381,7,0.269,18,0.667,15,30,22,14,17,0,ORL,0.432251023
49,1,20121102,22012,HOU,38,0.422,8,0.267,25,0.862,23,35,22,21,18,0,ATL,0.533138883
50,1,20121102,22012,IND,33,0.398,7,0.269,16,0.593,14,38,19,19,16,0,CHA,0.494413582
51,1,20121102,22012,SAC,32,0.36,3,0.188,13,0.813,11,32,17,12,34,0,MIN,0.430570506
52,1,20121102,22012,OKC,39,0.513,5,0.556,23,0.7190000000000001,8,39,18,12,22,1,POR,0.57035533
53,1,20121103,22012,MIL,41,0.519,9,0.375,14,0.667,3,34,32,17,18,1,CLE,0.51448971
54,1,20121103,22012,CHA,39,0.429,3,0.17600000000000002,18,0.75,15,23,19,12,14,0,DAL,0.38170347
55,1,20121104,22012,NYK,39,0.506,11,0.407,11,0.611,8,31,18,15,10,1,PHI,0.58630394
56,1,20121104,22012,MIN,29,0.453,6,0.375,22,0.71,8,28,18,24,17,0,TOR,0.40149829
57,1,20121104,22012,ATL,41,0.494,8,0.32,14,0.7,12,26,20,11,20,0,OKC,0.5451338139999999
58,1,20121104,22012,ORL,45,0.489,9,0.818,16,0.8420000000000001,13,33,26,11,17,1,PHX,0.599474185
59,1,20121105,22012,BKN,35,0.479,13,0.565,13,0.722,8,21,24,15,17,1,MIN,0.445971449
60,2,20121107,22012,WAS,39,0.411,10,0.345,6,0.857,10,34,25,20,27,0,BOS,0.46910172
61,2,20121103,22012,MIA,43,0.518,10,0.4,23,0.852,7,25,26,8,16,1,DEN,0.512763877
62,2,20121103,22012,CLE,39,0.47,6,0.375,18,0.621,9,33,19,16,21,0,MIL,0.48551029
63,2,20121102,22012,LAL,34,0.5,7,0.438,20,0.7140000000000001,7,31,15,20,23,1,LAC,0.450124688
64,2,20121103,22012,DAL,49,0.613,16,0.64,12,0.8,8,35,31,22,23,1,CHA,0.61829653
65,2,20121103,22012,BOS,36,0.429,8,0.381,9,0.6920000000000001,6,29,24,9,12,0,WAS,0.517137821
66,2,20121103,22012,GSW,41,0.488,4,0.25,28,0.718,16,32,22,14,34,0,LAC,0.51785145
67,2,20121105,22012,MEM,38,0.418,5,0.35700000000000004,22,0.88,14,37,21,12,17,1,UTA,0.545590126
68,2,20121103,22012,NOH,32,0.4270000000000001,5,0.278,20,0.87,9,35,13,17,21,0,CHI,0.54086719
69,2,20121104,22012,TOR,40,0.444,10,0.476,15,0.882,16,23,18,11,24,1,MIN,0.59850171
70,2,20121103,22012,UTA,38,0.494,5,0.385,19,0.8640000000000001,9,23,17,17,22,0,SAS,0.452488688
71,2,20121103,22012,POR,39,0.419,10,0.417,7,0.583,10,43,28,16,18,0,HOU,0.555384615
72,2,20121104,22012,DET,28,0.354,4,0.308,19,0.826,13,20,19,17,20,0,LAL,0.348561854
73,2,20121103,22012,SAS,42,0.568,7,0.5379999999999999,19,0.826,7,26,29,18,18,1,UTA,0.547511312
74,2,20121103,22012,LAC,30,0.429,10,0.476,40,0.769,7,26,21,16,31,1,GSW,0.48214855
75,2,20121104,22012,PHX,39,0.429,5,0.263,11,0.611,17,28,19,16,17,0,ORL,0.400525815
76,2,20121103,22012,CHI,29,0.33,3,0.17600000000000002,21,0.84,15,26,21,12,20,1,NOH,0.45913281
77,2,20121105,22012,PHI,29,0.337,8,0.364,22,0.846,19,35,19,13,19,1,NYK,0.390243902
78,2,20121103,22012,DEN,49,0.516,5,0.238,13,0.65,18,29,13,15,21,0,MIA,0.487236123
79,2,20121103,22012,HOU,34,0.354,5,0.192,12,0.667,16,40,19,18,16,1,POR,0.444615385
80,2,20121103,22012,IND,39,0.394,4,0.182,24,0.889,21,46,16,24,19,1,SAC,0.53915547
81,2,20121103,22012,SAC,37,0.363,8,0.364,16,0.8,16,31,19,16,26,0,IND,0.46084453
82,2,20121104,22012,OKC,33,0.465,9,0.409,20,0.909,7,30,27,21,21,1,ATL,0.454866186
83,2,20121107,22012,MIL,35,0.385,6,0.4,14,0.667,16,25,22,10,18,1,MEM,0.409836066
84,2,20121107,22012,CHA,38,0.4370000000000001,10,0.455,24,0.889,15,24,26,13,20,1,PHX,0.469192291
85,2,20121105,22012,NYK,39,0.464,13,0.406,19,1.0,9,35,24,7,17,0,PHI,0.609756098
86,2,20121105,22012,MIN,44,0.5,7,0.35,12,0.8,16,29,30,11,18,0,BKN,0.554028551
87,2,20121107,22012,ATL,38,0.4370000000000001,7,0.318,6,0.5,17,34,24,17,15,1,IND,0.517137821
88,2,20121106,22012,ORL,36,0.419,8,0.421,13,0.765,11,32,23,12,22,0,CHI,0.468780488
89,2,20121107,22012,BKN,30,0.375,3,0.14300000000000002,10,0.588,13,27,12,19,15,0,MIA,0.334358138
90,3,20121109,22012,WAS,34,0.436,4,0.222,19,0.8640000000000001,10,26,23,20,24,1,MIL,0.44805757
91,3,20121105,22012,MIA,47,0.547,15,0.5770000000000001,15,0.789,7,42,33,15,22,1,PHX,0.61071613
92,3,20121105,22012,CLE,40,0.435,14,0.483,14,0.636,18,25,24,19,18,0,LAC,0.533455294
93,3,20121104,22012,LAL,40,0.519,10,0.455,18,0.6920000000000001,16,30,27,15,20,1,DET,0.651438146
94,3,20121105,22012,DAL,48,0.615,10,0.5,8,0.615,2,35,29,9,15,1,POR,0.610800395
95,3,20121107,22012,BOS,34,0.42,4,0.308,28,0.8240000000000001,6,38,26,19,17,1,WAS,0.53089828
96,3,20121105,22012,GSW,31,0.397,6,0.28600000000000003,24,0.857,7,31,21,13,17,0,SAC,0.489248555
97,3,20121107,22012,MEM,44,0.53,6,0.375,14,0.737,11,38,28,14,20,0,MIL,0.590163934
98,3,20121107,22012,NOH,23,0.333,4,0.211,12,0.75,11,36,18,24,12,1,PHI,0.393328558
99,3,20121106,22012,TOR,30,0.35700000000000004,7,0.233,21,0.84,8,29,16,17,24,0,OKC,0.399010717
100,3,20121105,22012,UTA,40,0.444,5,0.333,9,0.6920000000000001,11,31,20,15,22,0,MEM,0.454409874
101,3,20121105,22012,POR,36,0.387,5,0.227,14,0.778,23,25,13,13,13,0,DAL,0.389199605
102,3,20121106,22012,DET,35,0.449,6,0.5,21,0.84,8,27,26,15,19,0,DEN,0.441944575
103,3,20121105,22012,SAS,41,0.471,8,0.444,11,0.846,11,34,25,8,17,1,IND,0.6204233060000001
104,3,20121105,22012,LAC,39,0.527,9,0.36,14,0.875,9,29,23,25,24,1,CLE,0.466544706
105,3,20121105,22012,PHX,35,0.398,7,0.333,22,0.759,10,28,22,12,19,0,MIA,0.38928387
106,3,20121106,22012,CHI,40,0.476,2,0.333,17,0.708,9,34,27,9,12,1,ORL,0.5312195120000001
107,3,20121107,22012,PHI,35,0.417,4,0.182,3,0.6,9,34,19,15,16,0,NOH,0.606671442
108,3,20121106,22012,DEN,41,0.446,10,0.333,17,0.773,21,31,23,15,21,1,DET,0.558055425
109,3,20121107,22012,HOU,31,0.369,8,0.242,17,0.7390000000000001,16,27,18,20,22,1,DEN,0.466703663
110,3,20121105,22012,IND,27,0.342,6,0.3,19,0.8640000000000001,17,31,11,19,17,0,SAS,0.379576694
111,3,20121105,22012,SAC,37,0.457,4,0.211,16,0.696,10,33,13,14,25,1,GSW,0.510751445
112,3,20121106,22012,OKC,35,0.473,9,0.36,29,0.853,7,39,24,19,22,1,TOR,0.600989283
113,3,20121109,22012,MIL,40,0.513,6,0.4,15,0.789,6,32,21,21,21,0,WAS,0.55194243
114,3,20121109,22012,CHA,40,0.482,7,0.333,12,0.667,15,26,17,12,17,0,NOH,0.461223529
115,3,20121109,22012,NYK,35,0.417,8,0.364,26,0.684,11,32,17,9,21,1,DAL,0.550376552
116,3,20121107,22012,MIN,34,0.447,7,0.35,15,0.682,13,33,22,20,18,1,ORL,0.590163934
117,3,20121109,22012,ATL,34,0.42,9,0.36,12,0.75,7,29,20,13,16,1,MIA,0.467425941
118,3,20121107,22012,ORL,28,0.35,3,0.25,16,0.8,12,29,17,20,22,0,MIN,0.409836066
119,3,20121109,22012,BKN,41,0.5,9,0.391,16,0.64,15,33,21,11,13,0,ORL,0.712312574
120,4,20121110,22012,WAS,35,0.443,10,0.417,5,0.7140000000000001,5,35,26,12,21,0,IND,0.4770236370000001
121,4,20121107,22012,MIA,40,0.519,10,0.417,13,0.813,8,32,25,12,18,1,BKN,0.6656418620000001
122,4,20121107,22012,CLE,36,0.419,11,0.344,13,0.619,11,28,20,16,26,0,GSW,0.450616077
123,4,20121107,22012,LAL,25,0.338,4,0.174,32,0.696,15,33,11,19,14,0,UTA,0.450398879
124,4,20121107,22012,DAL,39,0.464,8,0.381,23,0.657,16,31,21,12,23,1,TOR,0.52346125
125,4,20121109,22012,BOS,37,0.487,4,0.4,22,0.71,7,24,31,14,19,1,PHI,0.470898474
126,4,20121107,22012,GSW,42,0.5379999999999999,5,0.278,17,0.7390000000000001,7,37,28,17,22,1,CLE,0.5493839229999999
127,4,20121109,22012,MEM,35,0.3720000000000001,6,0.316,17,0.7390000000000001,18,22,16,9,16,1,HOU,0.5448532189999999
128,4,20121109,22012,NOH,43,0.518,8,0.364,13,0.619,13,27,29,9,15,1,CHA,0.538776471
129,4,20121107,22012,TOR,36,0.444,5,0.227,27,0.871,10,28,21,10,28,0,DAL,0.47653875
130,4,20121107,22012,UTA,37,0.446,5,0.294,16,0.889,9,28,21,12,30,1,LAL,0.549601121
131,4,20121108,22012,POR,32,0.4270000000000001,7,0.35,19,0.633,9,22,19,13,22,1,LAC,0.43294671
132,4,20121107,22012,DET,36,0.493,8,0.364,23,0.742,10,23,23,17,20,0,SAC,0.490385504
133,4,20121107,22012,SAS,30,0.411,8,0.348,16,0.667,6,23,25,20,11,0,LAC,0.385742401
134,4,20121107,22012,LAC,46,0.5539999999999999,6,0.353,8,0.889,9,37,30,15,19,1,SAS,0.614257599
135,4,20121107,22012,PHX,43,0.462,12,0.444,19,0.679,22,28,29,12,24,0,CHA,0.530807709
136,4,20121108,22012,CHI,35,0.417,5,0.333,16,0.889,12,29,22,21,19,1,OKC,0.468117581
137,4,20121109,22012,PHI,40,0.488,7,0.5379999999999999,19,0.826,8,30,27,16,22,0,BOS,0.529101526
138,4,20121107,22012,DEN,37,0.451,7,0.389,12,0.5710000000000001,16,33,20,22,16,0,HOU,0.533296337
139,4,20121109,22012,HOU,31,0.408,9,0.333,14,0.933,8,33,17,20,17,0,MEM,0.455146781
140,4,20121107,22012,IND,35,0.412,8,0.308,8,0.889,11,30,18,15,14,0,ATL,0.482862179
141,4,20121107,22012,SAC,40,0.488,7,0.438,18,0.75,14,28,15,15,21,1,DET,0.509614496
142,4,20121108,22012,OKC,36,0.493,5,0.385,20,0.952,8,30,23,22,19,0,CHI,0.531882419
143,4,20121110,22012,MIL,35,0.398,3,0.158,19,0.731,16,28,20,11,25,1,BOS,0.478733032
144,4,20121110,22012,CHA,40,0.421,3,0.15,18,0.643,21,32,15,18,24,1,DAL,0.520193779
145,4,20121113,22012,NYK,41,0.488,9,0.375,8,0.727,6,25,15,9,14,0,ORL,0.553041417
146,4,20121109,22012,MIN,35,0.5,2,0.222,24,0.857,5,29,23,16,16,1,IND,0.51052515
147,4,20121111,22012,ATL,30,0.417,9,0.36,7,0.438,10,31,20,22,12,0,LAC,0.421698182
148,4,20121109,22012,ORL,30,0.429,4,0.364,4,0.5,7,28,19,18,22,1,BKN,0.287687426
149,4,20121111,22012,BKN,29,0.3720000000000001,7,0.292,17,0.68,12,43,20,15,17,1,ORL,0.551147541
150,5,20121113,22012,WAS,25,0.298,5,0.161,21,0.6559999999999999,18,32,18,17,24,0,CHA,0.405617978
151,5,20121109,22012,MIA,37,0.487,7,0.318,14,0.875,8,28,22,15,22,0,ATL,0.532574059
152,5,20121109,22012,CLE,37,0.481,9,0.429,22,0.815,9,30,19,21,25,0,PHX,0.490566877
153,5,20121109,22012,LAL,36,0.4,8,0.28600000000000003,21,0.75,16,42,22,16,14,1,GSW,0.632424055
154,5,20121109,22012,DAL,33,0.407,8,0.28600000000000003,20,0.87,9,41,17,20,28,0,NYK,0.449623448
155,5,20121110,22012,BOS,32,0.444,5,0.333,27,0.794,7,33,20,14,22,0,MIL,0.5212669679999999
156,5,20121109,22012,GSW,29,0.337,7,0.28,12,0.6,13,34,12,19,25,0,LAL,0.367575945
157,5,20121111,22012,MEM,38,0.442,14,0.583,14,0.875,11,32,26,15,22,1,MIA,0.593894136
158,5,20121114,22012,NOH,34,0.405,8,0.333,20,0.952,9,29,17,11,16,0,HOU,0.479600333
159,5,20121110,22012,TOR,30,0.38,12,0.462,11,0.688,7,28,20,13,21,1,PHI,0.443364654
160,5,20121109,22012,UTA,32,0.368,4,0.174,16,0.727,14,31,19,18,21,0,DEN,0.39480752
161,5,20121110,22012,POR,42,0.472,10,0.455,15,0.789,12,25,23,15,23,1,SAS,0.48642784
162,5,20121109,22012,DET,36,0.414,6,0.316,16,0.727,16,25,24,15,19,0,OKC,0.444891999
163,5,20121109,22012,SAS,35,0.486,5,0.278,22,0.846,7,41,27,20,19,0,SAC,0.559892889
164,5,20121108,22012,LAC,41,0.532,3,0.231,18,0.72,10,34,20,14,22,0,POR,0.56705329
165,5,20121109,22012,PHX,38,0.469,6,0.353,25,0.758,12,30,21,17,19,1,CLE,0.509433123
166,5,20121110,22012,CHI,34,0.425,6,0.462,13,0.813,14,33,19,14,19,1,MIN,0.541842652
167,5,20121110,22012,PHI,34,0.466,6,0.429,19,0.76,9,37,21,15,19,0,TOR,0.556635346
168,5,20121109,22012,DEN,40,0.435,6,0.353,18,0.72,13,40,26,12,17,1,UTA,0.60519248
169,5,20121110,22012,HOU,33,0.402,9,0.34600000000000003,21,0.8079999999999999,8,34,23,15,17,1,DET,0.57816813
170,5,20121109,22012,IND,37,0.44,5,0.278,15,0.882,11,26,18,13,21,0,MIN,0.48947485
171,5,20121109,22012,SAC,32,0.35200000000000004,3,0.188,19,0.731,15,28,18,11,18,1,SAS,0.440107111
172,5,20121109,22012,OKC,38,0.535,8,0.4,21,0.8079999999999999,8,30,21,17,25,1,DET,0.555108001
173,5,20121112,22012,MIL,41,0.513,7,0.35,16,0.889,6,42,25,23,19,0,PHI,0.544686527
174,5,20121113,22012,CHA,31,0.397,3,0.231,27,0.8440000000000001,13,37,17,13,20,1,WAS,0.594382022
175,5,20121115,22012,NYK,39,0.453,11,0.423,15,0.652,10,31,17,7,19,0,SAS,0.519600307
176,5,20121110,22012,MIN,33,0.388,3,0.231,11,0.733,13,27,23,11,20,0,CHI,0.458157348
177,5,20121112,22012,ATL,35,0.443,7,0.389,18,0.818,6,35,20,17,22,0,POR,0.543871279
178,5,20121111,22012,ORL,30,0.35700000000000004,1,0.077,13,0.722,11,31,22,12,22,0,BKN,0.448852459
179,5,20121113,22012,BKN,42,0.545,5,0.227,25,0.8059999999999999,12,27,27,13,23,1,CLE,0.560244859
180,6,20121114,22012,WAS,39,0.481,13,0.481,10,0.909,9,25,24,17,24,0,DAL,0.471177829
181,6,20121111,22012,MIA,30,0.38,4,0.267,22,0.611,15,28,18,14,16,0,MEM,0.406105864
182,6,20121111,22012,CLE,34,0.41,7,0.304,16,0.696,10,26,19,15,19,0,OKC,0.424296767
183,6,20121111,22012,LAL,36,0.444,8,0.32,23,0.767,18,32,23,18,13,1,SAC,0.56705329
184,6,20121110,22012,DAL,32,0.405,9,0.474,24,0.8,8,35,21,19,24,0,CHA,0.479806221
185,6,20121112,22012,BOS,41,0.506,3,0.188,16,1.0,6,28,28,8,24,0,CHI,0.530583585
186,6,20121110,22012,GSW,39,0.382,9,0.36,14,0.609,13,41,23,14,26,1,DEN,0.471177829
187,6,20121114,22012,MEM,44,0.473,7,0.412,12,0.857,12,27,22,8,23,0,OKC,0.5489021
188,6,20121116,22012,NOH,33,0.423,7,0.583,22,0.7859999999999999,15,25,23,12,20,1,OKC,0.427218935
189,6,20121112,22012,TOR,51,0.472,8,0.333,23,0.767,20,32,31,18,31,1,UTA,0.474375821
190,6,20121110,22012,UTA,38,0.487,2,0.14300000000000002,16,0.667,10,42,22,18,18,1,PHX,0.573878028
191,6,20121112,22012,POR,30,0.361,6,0.261,21,0.8079999999999999,16,31,15,20,19,1,ATL,0.456128721
192,6,20121110,22012,DET,32,0.4,7,0.35,11,0.688,11,34,17,18,16,0,HOU,0.42183187
193,6,20121110,22012,SAS,40,0.5710000000000001,7,0.389,25,0.8059999999999999,6,30,20,21,20,0,POR,0.51357216
194,6,20121111,22012,LAC,38,0.463,5,0.333,8,1.0,8,30,21,15,22,1,ATL,0.578301818
195,6,20121110,22012,PHX,32,0.368,4,0.25,13,0.765,10,27,15,10,25,0,UTA,0.426121972
196,6,20121112,22012,CHI,34,0.459,3,0.333,24,0.774,8,32,24,14,15,1,BOS,0.469416415
197,6,20121112,22012,PHI,37,0.435,10,0.417,12,0.75,4,27,22,15,14,1,MIL,0.455313473
198,6,20121110,22012,DEN,43,0.381,5,0.208,16,0.593,23,42,30,15,21,0,GSW,0.5288221710000001
199,6,20121112,22012,HOU,36,0.45,12,0.353,26,0.7879999999999999,11,29,25,11,20,1,MIA,0.486549519
200,6,20121110,22012,IND,34,0.425,7,0.438,14,0.583,14,34,16,13,12,1,WAS,0.5229763629999999
201,6,20121111,22012,SAC,36,0.4,7,0.304,11,0.7859999999999999,14,25,20,13,24,0,LAL,0.43294671
202,6,20121111,22012,OKC,40,0.5479999999999999,7,0.467,19,0.8640000000000001,4,37,20,21,22,1,CLE,0.5757032329999999
203,6,20121114,22012,MIL,38,0.418,3,0.188,20,0.8,14,32,24,6,22,1,IND,0.575649007
204,6,20121114,22012,CHA,38,0.452,4,0.25,9,0.643,9,34,15,18,26,0,MIN,0.511362169
205,6,20121116,22012,NYK,37,0.514,5,0.263,16,0.762,10,24,18,13,26,0,MEM,0.450124688
206,6,20121112,22012,MIN,30,0.462,4,0.267,26,0.813,7,42,20,18,22,0,DAL,0.546411225
207,6,20121114,22012,ATL,34,0.436,7,0.304,13,0.722,5,24,21,12,18,0,GSW,0.477788746
208,6,20121113,22012,ORL,37,0.493,5,0.35700000000000004,10,0.588,9,33,28,20,9,1,NYK,0.446958583
209,6,20121115,22012,BKN,36,0.424,8,0.364,22,0.7859999999999999,18,29,19,11,18,1,BOS,0.525109776
210,7,20121117,22012,WAS,31,0.365,5,0.313,9,0.75,16,28,18,15,20,1,UTA,0.456060008
211,7,20121112,22012,MIA,45,0.506,10,0.476,13,0.65,13,31,26,11,24,0,HOU,0.513450481
212,7,20121113,22012,CLE,38,0.4370000000000001,3,0.214,22,0.846,16,19,16,12,26,0,BKN,0.439755141
213,7,20121113,22012,LAL,31,0.419,6,0.3,14,0.636,13,35,18,17,14,1,SAS,0.487953556
214,7,20121112,22012,DAL,29,0.363,4,0.25,20,0.8,7,28,16,10,20,1,MIN,0.453588775
215,7,20121114,22012,BOS,36,0.5,4,0.4,22,0.759,4,29,24,9,17,1,UTA,0.526160083
216,7,20121114,22012,GSW,33,0.465,5,0.278,21,0.84,10,34,23,23,22,1,ATL,0.522211254
217,7,20121116,22012,MEM,37,0.487,5,0.333,26,0.813,12,23,15,14,24,1,NYK,0.5498753120000001
218,7,20121117,22012,NOH,41,0.532,10,0.476,21,0.955,8,28,32,20,26,0,MIL,0.482613954
219,7,20121113,22012,TOR,26,0.361,6,0.5,16,0.8420000000000001,8,37,13,14,23,0,IND,0.51369606
220,7,20121112,22012,UTA,46,0.495,14,0.5379999999999999,34,0.7909999999999999,11,35,30,18,26,0,TOR,0.525624179
221,7,20121113,22012,POR,35,0.486,14,0.519,19,0.8640000000000001,11,33,20,17,18,0,SAC,0.589225215
222,7,20121112,22012,DET,33,0.398,6,0.353,18,0.667,13,26,22,12,28,1,OKC,0.489012316
223,7,20121113,22012,SAS,35,0.389,7,0.35,7,0.636,11,27,22,8,17,0,LAL,0.512046444
224,7,20121114,22012,LAC,35,0.486,10,0.476,27,0.8440000000000001,9,29,22,19,25,1,MIA,0.533777798
225,7,20121112,22012,PHX,43,0.457,7,0.583,17,0.81,15,25,29,6,19,1,DEN,0.547511312
226,7,20121114,22012,CHI,44,0.5,6,0.5,18,0.72,15,31,26,15,21,0,PHX,0.527502103
227,7,20121114,22012,PHI,25,0.298,5,0.313,21,0.6559999999999999,11,27,15,4,21,1,DET,0.395291541
228,7,20121112,22012,DEN,41,0.539,7,0.438,11,0.611,9,34,26,15,21,0,PHX,0.452488688
229,7,20121114,22012,HOU,36,0.45,10,0.345,18,0.818,7,33,19,12,17,1,NOH,0.5203996670000001
230,7,20121113,22012,IND,24,0.32,5,0.333,19,0.76,14,35,14,12,16,1,TOR,0.48630394
231,7,20121113,22012,SAC,36,0.468,1,0.091,13,0.684,10,23,19,13,20,1,POR,0.410774785
232,7,20121112,22012,OKC,27,0.37,1,0.1,37,0.8809999999999999,9,35,10,14,20,0,DET,0.5109876839999999
233,7,20121117,22012,MIL,43,0.462,13,0.52,18,0.75,16,25,28,12,18,1,NOH,0.517386046
234,7,20121117,22012,CHA,32,0.376,4,0.308,19,0.679,15,31,17,18,25,1,MEM,0.461383724
235,7,20121118,22012,NYK,33,0.3670000000000001,7,0.28,15,0.789,15,33,19,9,15,1,IND,0.572781065
236,7,20121114,22012,MIN,31,0.383,5,0.263,20,0.541,19,34,20,17,14,1,CHA,0.488637831
237,7,20121116,22012,ATL,42,0.5529999999999999,8,0.5329999999999999,20,0.741,10,32,24,15,14,0,SAC,0.576470588
238,7,20121116,22012,ORL,44,0.494,7,0.412,15,0.882,14,30,27,15,17,0,DET,0.51851217
239,7,20121118,22012,BKN,36,0.48,5,0.294,22,0.88,7,26,22,10,18,0,SAC,0.547511312
240,8,20121119,22012,WAS,31,0.35600000000000004,4,0.235,23,0.742,14,22,13,10,27,1,IND,0.462216257
241,8,20121114,22012,MIA,35,0.455,9,0.429,21,0.7240000000000001,11,25,22,19,25,0,LAC,0.466222202
242,8,20121117,22012,CLE,36,0.375,8,0.32,15,0.75,13,25,21,11,15,1,DAL,0.459661811
