Unnamed: 0,id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,HOA,ENEMY,RATIO
0,0,20201222,22020,BKN,42,0.457,15,0.429,26,0.813,13,44,24,20,22,1,GSW,0.614528435
1,0,20201222,22020,LAC,44,0.473,14,0.35,14,0.737,11,29,22,16,29,0,LAL,0.531081028
2,0,20201222,22020,GSW,37,0.374,10,0.303,15,0.652,13,34,26,18,24,0,BKN,0.385471565
3,0,20201222,22020,LAL,38,0.469,9,0.31,24,0.774,8,37,22,19,20,1,LAC,0.468918972
4,0,20201223,22020,DET,45,0.484,8,0.229,3,0.375,7,37,29,15,20,0,MIN,0.452934908
5,0,20201223,22020,MIN,38,0.4320000000000001,11,0.268,24,0.857,12,36,25,12,16,1,DET,0.547065092
6,0,20201223,22020,DEN,47,0.48,8,0.276,20,0.833,10,36,28,15,25,1,SAC,0.491870456
7,0,20201223,22020,IND,46,0.489,8,0.235,21,0.7240000000000001,10,40,28,13,24,1,NYK,0.561172863
8,0,20201223,22020,POR,37,0.402,12,0.364,14,0.8240000000000001,6,34,23,6,18,1,UTA,0.409836066
9,0,20201223,22020,CLE,46,0.529,14,0.467,15,0.75,10,40,34,21,22,1,CHA,0.529760828
10,0,20201223,22020,WAS,39,0.459,13,0.481,16,0.696,5,35,28,20,26,0,PHI,0.472747543
11,0,20201223,22020,ATL,43,0.5379999999999999,14,0.4,24,0.828,8,38,24,23,29,0,CHI,0.587049481
12,0,20201223,22020,DAL,36,0.424,9,0.243,21,0.8079999999999999,6,33,17,12,23,0,PHX,0.48077634
13,0,20201223,22020,MIL,46,0.511,14,0.4,15,0.833,11,41,19,16,20,0,BOS,0.495884843
14,0,20201223,22020,MIA,42,0.506,7,0.35,16,0.8420000000000001,7,36,25,22,21,0,ORL,0.472747543
15,0,20201223,22020,CHA,45,0.5,16,0.364,8,0.5329999999999999,8,24,29,15,17,0,CLE,0.470239172
16,0,20201223,22020,UTA,43,0.457,19,0.38,15,0.789,12,47,24,11,16,0,POR,0.590163934
17,0,20201223,22020,PHX,38,0.481,11,0.3670000000000001,19,0.7040000000000001,6,42,21,19,26,1,DAL,0.51922366
18,0,20201223,22020,CHI,36,0.414,8,0.229,24,0.857,8,29,20,17,22,1,ATL,0.412950519
19,0,20201223,22020,PHI,41,0.471,8,0.28600000000000003,23,0.767,10,37,22,18,25,1,WAS,0.527252457
20,0,20201223,22020,MEM,49,0.516,10,0.37,11,0.611,5,37,27,11,20,1,SAS,0.452110338
21,0,20201223,22020,ORL,42,0.477,10,0.35700000000000004,19,0.633,11,30,23,18,19,1,MIA,0.527252457
22,0,20201223,22020,NYK,39,0.459,12,0.429,17,0.7390000000000001,5,35,25,16,27,0,IND,0.438827137
23,0,20201223,22020,BOS,48,0.475,18,0.45,8,0.727,10,27,23,7,17,1,MIL,0.504115157
24,0,20201223,22020,SAC,45,0.441,10,0.32299999999999995,24,0.774,18,36,27,15,29,0,DEN,0.508129544
25,0,20201223,22020,SAS,48,0.505,10,0.4,25,0.862,8,40,28,11,18,0,MEM,0.547889662
26,0,20201223,22020,NOP,42,0.525,19,0.452,10,0.5,8,37,30,27,17,0,TOR,0.565750997
27,0,20201223,22020,TOR,38,0.4270000000000001,14,0.304,9,0.75,7,28,26,21,22,1,NOP,0.434249003
28,0,20201226,22020,HOU,45,0.517,11,0.314,25,0.7809999999999999,10,32,27,16,22,0,POR,0.492126472
29,0,20201226,22020,OKC,40,0.455,10,0.278,19,0.792,9,45,25,17,21,0,CHA,0.509258465
30,1,20201225,22020,BKN,41,0.539,15,0.517,26,0.8390000000000001,9,34,21,16,22,0,BOS,0.626355883
31,1,20201225,22020,LAC,41,0.5539999999999999,19,0.5,20,0.833,9,29,32,21,32,0,DEN,0.5565861999999999
32,1,20201225,22020,GSW,34,0.343,10,0.222,21,0.84,10,33,14,11,22,0,MIL,0.339781591
33,1,20201225,22020,LAL,51,0.56,19,0.487,17,0.708,17,36,33,17,23,1,DAL,0.590163934
34,1,20201226,22020,DET,40,0.408,16,0.35600000000000004,23,0.7190000000000001,10,47,24,24,20,1,CLE,0.463611066
35,1,20201226,22020,MIN,45,0.446,13,0.448,13,0.722,12,28,21,10,28,0,UTA,0.52201575
36,1,20201225,22020,DEN,37,0.457,11,0.306,23,0.742,10,22,25,13,20,1,LAC,0.4434138
37,1,20201226,22020,IND,52,0.5589999999999999,9,0.34600000000000003,12,0.632,9,40,34,16,26,0,CHI,0.5816983729999999
38,1,20201226,22020,POR,47,0.461,19,0.422,15,0.652,11,34,27,14,20,1,HOU,0.507873528
39,1,20201226,22020,CLE,48,0.485,13,0.433,19,0.633,7,44,29,19,24,0,DET,0.536388934
40,1,20201226,22020,WAS,46,0.484,13,0.35100000000000003,15,0.536,7,36,28,14,25,1,ORL,0.460063898
41,1,20201226,22020,ATL,38,0.4270000000000001,13,0.361,33,0.868,13,41,23,15,20,0,MEM,0.542657139
42,1,20201225,22020,DAL,41,0.494,13,0.406,20,0.769,3,24,20,9,22,0,LAL,0.409836066
43,1,20201225,22020,MIL,50,0.556,20,0.556,18,0.6920000000000001,11,49,25,18,17,1,GSW,0.660218409
44,1,20201225,22020,MIA,38,0.507,16,0.4320000000000001,19,0.826,4,31,29,17,25,1,NOP,0.5619612310000001
45,1,20201226,22020,CHA,37,0.398,13,0.406,20,0.625,13,34,27,13,22,1,OKC,0.490741535
46,1,20201226,22020,UTA,36,0.383,10,0.294,29,0.784,19,38,15,19,20,1,MIN,0.47798425
47,1,20201226,22020,PHX,41,0.418,11,0.25,10,0.769,10,30,25,11,23,0,SAC,0.48564889
48,1,20201226,22020,CHI,34,0.374,16,0.41,22,0.88,13,28,23,20,16,1,IND,0.418301627
49,1,20201226,22020,PHI,41,0.466,11,0.355,16,0.727,12,35,20,12,19,0,NYK,0.5999899000000001
50,1,20201226,22020,MEM,37,0.398,13,0.302,25,0.862,9,37,20,10,27,1,ATL,0.457342861
51,1,20201226,22020,ORL,48,0.505,11,0.355,23,0.7929999999999999,11,43,25,14,21,0,WAS,0.5399361020000001
52,1,20201226,22020,NYK,32,0.386,8,0.276,17,0.7390000000000001,13,30,19,16,23,1,PHI,0.4000101
53,1,20201225,22020,BOS,37,0.378,8,0.29600000000000004,13,0.684,20,27,23,15,27,1,BKN,0.3736441170000001
54,1,20201226,22020,SAC,39,0.453,5,0.217,23,0.6970000000000001,15,41,20,18,22,1,PHX,0.51435111
55,1,20201226,22020,SAS,47,0.47,14,0.412,11,0.688,14,39,36,16,20,1,TOR,0.52144935
56,1,20201225,22020,NOP,31,0.397,10,0.28600000000000003,26,0.7879999999999999,11,30,18,19,20,0,MIA,0.438038769
57,1,20201226,22020,TOR,44,0.458,15,0.366,11,0.733,10,36,32,12,23,0,SAS,0.47855065
58,1,20201228,22020,HOU,39,0.453,16,0.41,17,0.7390000000000001,5,33,25,16,25,0,DEN,0.444849623
59,1,20201228,22020,OKC,40,0.465,15,0.395,14,0.737,7,30,21,17,16,1,UTA,0.495433885
60,2,20201227,22020,BKN,35,0.4270000000000001,17,0.362,17,0.68,6,40,23,19,17,0,CHA,0.490477054
61,2,20201227,22020,LAC,26,0.342,4,0.121,17,0.85,5,31,13,14,19,1,DAL,0.257377445
62,2,20201227,22020,GSW,42,0.404,18,0.383,27,0.9,10,31,25,12,23,0,CHI,0.503890992
63,2,20201227,22020,LAL,50,0.556,13,0.371,14,0.778,5,41,32,17,19,1,MIN,0.660753789
64,2,20201228,22020,DET,43,0.439,13,0.317,21,0.875,17,31,24,8,25,0,ATL,0.467775468
65,2,20201227,22020,MIN,38,0.369,6,0.171,9,0.643,17,31,24,18,24,0,LAL,0.339246211
66,2,20201228,22020,DEN,46,0.529,14,0.452,18,0.563,11,41,31,16,18,1,HOU,0.555150377
67,2,20201227,22020,IND,45,0.511,7,0.269,11,0.733,8,29,23,16,20,1,BOS,0.504651062
68,2,20201228,22020,POR,43,0.467,16,0.348,13,0.867,7,38,27,10,16,0,LAL,0.5359893
69,2,20201227,22020,CLE,48,0.527,9,0.391,13,0.813,11,34,31,16,22,1,PHI,0.6117750439999999
70,2,20201227,22020,WAS,47,0.485,8,0.25,11,0.846,13,34,27,13,26,1,ORL,0.469984173
71,2,20201228,22020,ATL,40,0.488,20,0.476,28,0.875,8,37,30,13,22,1,DET,0.5322245320000001
72,2,20201227,22020,DAL,43,0.494,14,0.341,24,0.889,11,43,25,8,14,0,LAC,0.742622555
73,2,20201227,22020,MIL,41,0.4320000000000001,7,0.184,21,0.7240000000000001,17,27,24,11,21,0,NYK,0.417241379
74,2,20201229,22020,MIA,37,0.468,11,0.297,12,0.667,3,27,23,22,18,1,MIL,0.31212473
75,2,20201227,22020,CHA,43,0.448,10,0.294,10,0.588,13,39,35,15,25,1,BKN,0.509522946
76,2,20201228,22020,UTA,43,0.5,13,0.361,11,0.7859999999999999,8,35,24,17,19,0,OKC,0.504566115
77,2,20201227,22020,PHX,46,0.489,14,0.4,10,0.909,8,36,34,9,20,0,SAC,0.57366985
78,2,20201227,22020,CHI,44,0.512,17,0.415,23,0.742,7,47,27,24,21,1,GSW,0.496109008
79,2,20201227,22020,PHI,33,0.418,12,0.324,16,0.727,8,31,24,22,19,0,CLE,0.388224956
80,2,20201228,22020,MEM,42,0.429,10,0.345,22,0.759,16,40,20,19,17,0,BKN,0.52201575
81,2,20201227,22020,ORL,37,0.435,9,0.36,37,0.974,11,34,19,10,14,0,WAS,0.530015827
82,2,20201227,22020,NYK,46,0.541,16,0.593,22,0.815,8,38,27,16,23,1,MIL,0.582758621
83,2,20201227,22020,BOS,40,0.506,9,0.391,18,0.75,6,34,21,18,17,0,IND,0.495348938
84,2,20201227,22020,SAC,36,0.474,10,0.435,18,0.72,3,36,21,15,23,1,PHX,0.42633015
85,2,20201227,22020,SAS,38,0.4270000000000001,11,0.306,8,1.0,4,43,26,15,23,0,NOP,0.484459713
86,2,20201227,22020,NOP,36,0.383,5,0.208,21,0.7240000000000001,13,43,15,8,16,1,SAS,0.515540287
87,2,20201229,22020,TOR,32,0.35600000000000004,17,0.378,12,0.857,10,37,21,20,28,0,PHI,0.463778219
88,2,20201231,22020,HOU,45,0.523,13,0.361,19,0.76,10,35,26,18,14,1,SAC,0.512446204
89,2,20201229,22020,OKC,43,0.494,11,0.324,10,0.526,10,37,20,20,18,1,ORL,0.451227683
90,3,20201228,22020,BKN,41,0.41,14,0.333,15,0.882,13,37,28,17,20,1,MEM,0.47798425
91,3,20201229,22020,LAC,47,0.534,16,0.516,14,0.875,7,39,32,15,21,1,MIN,0.601165109
92,3,20201229,22020,GSW,38,0.5,14,0.424,26,0.722,4,36,21,19,28,0,DET,0.544953831
93,3,20201228,22020,LAL,41,0.471,10,0.37,15,0.833,6,35,20,15,14,1,POR,0.4640107
94,3,20201229,22020,DET,35,0.38,13,0.371,23,0.7929999999999999,16,29,21,15,26,1,GSW,0.455046169
95,3,20201229,22020,MIN,37,0.416,13,0.342,14,0.8240000000000001,11,28,22,14,15,0,LAC,0.398834891
96,3,20201229,22020,DEN,44,0.5429999999999999,11,0.393,16,0.8,7,32,27,20,18,0,SAC,0.458405546
97,3,20201229,22020,IND,43,0.512,12,0.364,13,0.813,4,32,27,15,25,1,BOS,0.47798425
98,3,20201230,22020,POR,32,0.421,12,0.316,29,0.853,5,36,14,19,17,0,LAC,0.40224014
99,3,20201229,22020,CLE,32,0.364,7,0.219,15,0.682,14,29,22,13,17,1,NYK,0.450398879
100,3,20201229,22020,WAS,37,0.44,10,0.27,23,0.885,8,39,25,21,28,1,CHI,0.4640107
101,3,20201230,22020,ATL,47,0.475,18,0.391,29,0.8290000000000001,17,37,27,12,19,0,BKN,0.486016721
102,3,20201230,22020,DAL,34,0.391,12,0.28600000000000003,19,0.5760000000000001,13,26,24,14,16,1,CHA,0.413108535
103,3,20201229,22020,MIL,51,0.5539999999999999,29,0.569,13,0.867,10,35,32,17,22,0,MIA,0.68787527
104,3,20201230,22020,MIA,40,0.488,15,0.385,24,0.828,10,42,25,22,18,1,MIL,0.5483446270000001
105,3,20201230,22020,CHA,43,0.512,15,0.441,17,0.81,12,38,30,24,28,0,DAL,0.586891465
106,3,20201231,22020,UTA,35,0.417,12,0.353,13,0.684,10,36,16,14,15,1,PHX,0.445437047
107,3,20201229,22020,PHX,37,0.44,19,0.404,18,0.947,12,31,24,12,18,1,NOP,0.624892225
