Unnamed: 0,id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,HOA,ENEMY,RATIO
0,0,20111225,22011,LAC,37,0.457,8,0.348,23,0.605,13,30,22,10,19,0,GSW,0.59850171
1,0,20111225,22011,DAL,31,0.378,9,0.321,23,0.767,8,23,23,17,29,1,MIA,0.444891999
2,0,20111225,22011,BOS,39,0.513,2,0.4,24,0.774,13,28,28,19,28,0,NYK,0.490477054
3,0,20111225,22011,GSW,32,0.39,5,0.238,17,0.708,17,31,17,16,32,1,LAC,0.40149829
4,0,20111225,22011,CHI,36,0.404,7,0.467,9,0.643,16,25,21,14,21,0,LAL,0.505714099
5,0,20111225,22011,NYK,35,0.473,9,0.45,27,0.794,8,23,17,16,25,1,BOS,0.509522946
6,0,20111225,22011,OKC,34,0.472,10,0.526,19,0.731,7,36,21,17,22,1,ORL,0.542931333
7,0,20111225,22011,LAL,36,0.474,4,0.25,11,0.55,12,30,22,17,20,1,CHI,0.494285901
8,0,20111225,22011,ORL,30,0.37,8,0.28600000000000003,21,0.8079999999999999,14,31,18,18,25,0,OKC,0.457068667
9,0,20111225,22011,MIA,38,0.487,4,0.5710000000000001,25,0.6940000000000001,15,36,18,23,28,0,DAL,0.555108001
10,0,20111226,22011,HOU,36,0.439,6,0.222,17,0.85,11,30,26,10,17,0,ORL,0.454866186
11,0,20111226,22011,MEM,34,0.466,3,0.429,11,0.579,9,33,18,25,25,0,SAS,0.426947743
12,0,20111226,22011,DET,27,0.36,7,0.368,18,0.857,9,31,17,16,19,0,IND,0.429761741
13,0,20111226,22011,DEN,39,0.494,10,0.37,27,0.794,10,37,18,15,18,0,DAL,0.604599067
14,0,20111226,22011,NJN,34,0.395,6,0.231,16,0.8,18,40,17,16,26,0,WAS,0.534441805
15,0,20111226,22011,MIL,34,0.405,8,0.348,19,0.826,8,31,21,12,20,0,CHA,0.494764541
16,0,20111226,22011,NOH,35,0.443,2,0.125,13,0.619,12,35,10,13,22,0,PHX,0.505916953
17,0,20111226,22011,TOR,42,0.532,9,0.429,11,0.846,11,34,35,12,22,0,CLE,0.5399361020000001
18,0,20111226,22011,PHI,40,0.482,8,0.421,15,0.789,9,38,21,20,25,0,POR,0.480959289
19,0,20111226,22011,SAS,35,0.398,10,0.303,15,0.682,12,25,23,13,20,1,MEM,0.5730522570000001
20,0,20111226,22011,PHX,32,0.395,5,0.2,15,0.789,12,33,23,15,24,1,NOH,0.4940830470000001
21,0,20111226,22011,CLE,35,0.412,6,0.3,20,0.7140000000000001,15,22,21,7,16,1,TOR,0.460063898
22,0,20111226,22011,POR,40,0.412,9,0.474,18,0.7829999999999999,17,33,24,12,19,1,PHI,0.519040711
23,0,20111226,22011,IND,32,0.368,7,0.467,20,0.8,18,35,20,11,20,1,DET,0.570238259
24,0,20111226,22011,SAC,35,0.467,9,0.5,21,0.6,10,30,16,12,19,1,LAL,0.5470160279999999
25,0,20111226,22011,MIN,39,0.448,3,0.136,19,0.731,10,30,22,12,24,1,OKC,0.480399693
26,0,20111226,22011,CHA,38,0.442,4,0.211,16,0.762,15,37,27,16,20,1,MIL,0.505235459
27,0,20111226,22011,WAS,31,0.419,1,0.14300000000000002,21,0.618,8,31,13,12,17,1,NJN,0.465558195
28,0,20111227,22011,ATL,38,0.442,12,0.522,18,0.857,17,34,23,13,23,0,NJN,0.696331185
29,0,20111227,22011,UTA,29,0.322,1,0.077,12,0.706,18,28,20,10,28,0,LAL,0.35358069700000005
30,1,20111228,22011,LAC,29,0.392,7,0.35,25,0.758,10,20,17,12,17,0,SAS,0.379835873
31,1,20111226,22011,DAL,32,0.421,8,0.29600000000000004,21,0.778,5,32,19,20,28,1,DEN,0.395400933
32,1,20111227,22011,BOS,37,0.514,12,0.632,21,0.778,4,24,20,24,27,0,MIA,0.4640107
33,1,20111226,22011,GSW,36,0.468,4,0.267,23,0.742,7,29,22,10,19,1,CHI,0.542030749
34,1,20111226,22011,CHI,34,0.415,8,0.333,15,0.682,14,33,16,20,21,0,GSW,0.457969251
35,1,20111228,22011,NYK,28,0.4,4,0.19,18,0.72,4,27,15,15,21,0,GSW,0.418201815
36,1,20111226,22011,OKC,35,0.449,5,0.313,29,0.935,8,34,18,17,26,0,MIN,0.519600307
37,1,20111226,22011,LAL,37,0.42,1,0.063,16,0.8420000000000001,16,29,21,11,25,0,SAC,0.452983972
38,1,20111226,22011,ORL,44,0.53,9,0.409,7,0.7,6,29,19,11,15,1,HOU,0.5451338139999999
39,1,20111227,22011,MIA,42,0.56,6,0.6,25,0.7140000000000001,6,32,22,20,22,1,BOS,0.5359893
40,1,20111229,22011,HOU,43,0.506,9,0.34600000000000003,10,0.769,13,33,21,11,17,1,SAS,0.604109589
41,1,20111228,22011,MEM,34,0.391,2,0.125,25,0.758,19,30,13,12,22,1,OKC,0.484459713
42,1,20111228,22011,DET,36,0.444,9,0.429,8,0.727,10,16,16,17,21,1,CLE,0.418082973
43,1,20111228,22011,DEN,46,0.535,6,0.316,19,0.731,12,33,29,18,20,1,UTA,0.577863143
44,1,20111227,22011,NJN,22,0.31,5,0.208,21,0.8079999999999999,9,27,9,18,22,1,ATL,0.303668815
45,1,20111227,22011,MIL,40,0.426,2,0.125,16,0.8,16,29,24,12,28,1,MIN,0.515540287
46,1,20111228,22011,NOH,36,0.456,4,0.333,21,0.84,12,36,16,12,20,1,BOS,0.607306526
47,1,20111228,22011,TOR,36,0.456,6,0.4,7,0.5379999999999999,10,29,21,19,25,1,IND,0.471451876
48,1,20111228,22011,PHI,41,0.477,7,0.412,14,0.778,12,36,22,12,19,0,PHX,0.606297863
49,1,20111228,22011,SAS,45,0.563,10,0.526,15,1.0,7,36,27,17,23,1,LAC,0.620164127
50,1,20111228,22011,PHX,33,0.413,2,0.182,15,0.833,8,31,15,12,17,1,PHI,0.393702137
51,1,20111228,22011,CLE,40,0.5710000000000001,7,0.583,18,0.818,12,28,28,22,15,0,DET,0.581917027
52,1,20111227,22011,POR,38,0.447,3,0.16699999999999998,22,0.7859999999999999,15,29,25,10,23,1,SAC,0.6204233060000001
53,1,20111228,22011,IND,32,0.395,7,0.438,19,0.8640000000000001,12,29,20,16,16,0,TOR,0.528548124
54,1,20111227,22011,SAC,31,0.378,3,0.188,14,0.636,14,28,11,20,27,0,POR,0.379576694
55,1,20111227,22011,MIN,28,0.4,6,0.429,33,0.733,16,38,14,26,24,0,MIL,0.484459713
56,1,20111228,22011,CHA,39,0.476,7,0.389,10,0.625,15,38,22,22,22,1,MIA,0.494764541
57,1,20111228,22011,WAS,30,0.39,6,0.375,17,0.773,6,26,16,18,24,0,ATL,0.403101229
58,1,20111228,22011,ATL,32,0.4270000000000001,9,0.391,28,0.8,11,34,21,15,21,1,WAS,0.596898771
59,1,20111228,22011,UTA,38,0.481,7,0.438,17,0.68,8,31,25,22,23,0,DEN,0.422136857
60,2,20111230,22011,LAC,41,0.513,7,0.467,12,0.6,9,22,26,11,22,1,CHI,0.439755141
